Time,Driver,Position,GapToLeader,IntervalToPositionAhead
8.39,16,1,LAP 1,LAP 1
2044.215,16,1,LAP 2,LAP 2
2113.525,16,1,LAP 3,LAP 3
2182.93,16,1,LAP 4,LAP 4
2252.287,16,1,LAP 5,LAP 5
2321.816,16,1,LAP 6,LAP 6
2391.189,16,1,LAP 7,LAP 7
2460.718,16,1,LAP 8,LAP 8
2530.434,16,1,LAP 9,LAP 9
2599.869,16,1,LAP 10,LAP 10
2669.367,16,1,LAP 11,LAP 11
2739.099,16,1,LAP 12,LAP 12
2808.737,16,1,LAP 13,LAP 13
2878.547,16,1,LAP 14,LAP 14
2948.123,16,1,LAP 15,LAP 15
3017.901,16,1,LAP 16,LAP 16
3087.431,16,1,LAP 17,LAP 17
3156.882,16,1,LAP 18,LAP 18
3226.161,16,1,LAP 19,LAP 19
3295.519,16,1,LAP 20,LAP 20
3365.094,16,1,LAP 21,LAP 21
3434.733,16,1,LAP 22,LAP 22
3506.851,16,2,LAP 22,LAP 22
3507.257,16,1,LAP 22,LAP 22
3507.272,16,1,LAP 23,LAP 23
3513.262,16,2,LAP 23,LAP 23
3520.86,16,3,LAP 23,LAP 23
3533.776,16,3,+15.136,+7.494
3537.442,16,3,+15.227,+7.571
3540.172,16,3,+15.189,+7.518
3541.966,16,3,+15.125,+7.414
3544.291,16,3,+15.238,+7.451
3550.0,16,3,+15.464,+7.895
3554.727,16,3,+15.409,+7.788
3556.802,16,3,+15.320,+7.679
3563.791,16,3,+15.312,+7.704
3567.862,16,3,+15.275,+7.638
3572.917,16,3,+15.458,+7.722
3576.926,16,3,+15.586,+7.695
3582.09,16,3,+15.634,+7.663
3584.586,16,3,+15.623,+7.657
3587.487,16,3,+15.685,+7.667
3588.782,16,3,+15.719,+7.664
3591.543,16,3,+15.792,+7.695
3594.492,16,3,+15.793,+7.700
3598.048,16,3,+15.816,+7.717
3599.546,16,3,+15.796,+7.697
3603.352,16,3,+15.742,+7.679
3606.94,16,3,+15.689,+7.652
3609.655,16,3,+15.673,+7.648
3611.558,16,3,+15.699,+7.647
3613.726,16,3,+15.643,+7.579
3619.015,16,3,+15.507,+7.694
3623.664,16,3,+15.425,+7.594
3625.941,16,3,+15.439,+7.589
3632.758,16,3,+15.168,+7.486
3636.924,16,3,+15.153,+7.438
3641.962,16,3,+15.329,+7.538
3645.894,16,3,+15.416,+7.532
3651.088,16,3,+15.427,+7.491
3653.522,16,3,+15.415,+7.500
3656.439,16,3,+15.478,+7.489
3657.734,16,3,+15.513,+7.507
3660.573,16,3,+15.547,+7.525
3663.475,16,3,+15.489,+7.502
3667.0,16,3,+15.482,+7.503
3668.498,16,3,+15.434,+7.482
3672.367,16,3,+15.409,+7.512
3675.955,16,3,+15.375,+7.503
3678.622,16,3,+15.369,+7.511
3680.557,16,3,+15.349,+7.485
3682.71,16,3,+15.236,+7.367
3688.201,16,3,+15.272,+7.564
3692.896,16,3,+15.226,+7.483
3695.268,16,3,+15.212,+7.470
3702.007,16,3,+15.073,+7.440
3706.047,16,3,+14.993,+7.363
3711.07,16,3,+15.051,+7.400
3715.001,16,3,+15.123,+7.412
3720.368,16,3,+15.140,+7.391
3722.63,16,3,+15.056,+7.376
3725.594,16,3,+14.996,+7.297
3726.826,16,3,+15.005,+7.288
3729.587,16,3,+15.052,+7.278
3732.473,16,3,+15.024,+7.264
