Time,Driver,Position,GapToLeader,IntervalToPositionAhead
2.379,5,1,,
3.025,5,1,LAP 1,LAP 1
497.685,5,1,LAP 2,LAP 2
575.7,5,1,LAP 3,LAP 3
653.631,5,1,LAP 4,LAP 4
731.349,5,1,LAP 5,LAP 5
809.511,5,1,LAP 6,LAP 6
887.943,5,1,LAP 7,LAP 7
966.449,5,1,LAP 8,LAP 8
1044.98,5,1,LAP 9,LAP 9
1123.528,5,1,LAP 10,LAP 10
1202.146,5,1,LAP 11,LAP 11
1280.9,5,1,LAP 12,LAP 12
1359.415,5,1,LAP 13,LAP 13
1437.714,5,1,LAP 14,LAP 14
1516.126,5,1,LAP 15,LAP 15
1594.314,5,1,LAP 16,LAP 16
1672.826,5,1,LAP 17,LAP 17
1750.713,5,1,LAP 18,LAP 18
1829.073,5,1,LAP 19,LAP 19
1908.024,5,1,LAP 20,LAP 20
1986.991,5,1,LAP 21,LAP 21
2065.457,5,1,LAP 22,LAP 22
2144.157,5,1,LAP 23,LAP 23
2222.979,5,1,LAP 24,LAP 24
2301.595,5,1,LAP 25,LAP 25
2384.437,5,1,LAP 26,LAP 26
2388.845,5,2,LAP 26,LAP 26
2395.021,5,3,LAP 26,LAP 26
2399.629,5,4,LAP 26,LAP 26
2403.836,5,4,+13.118,+2.396
2406.977,5,4,+13.590,+2.889
2410.633,5,4,+13.663,+3.186
2415.993,5,4,+13.430,+3.154
2418.058,5,4,+13.356,+3.120
2421.401,5,4,+13.279,+3.055
2426.12,5,4,+13.209,+2.954
2428.495,5,4,+13.144,+2.891
2435.153,5,4,+12.708,+2.683
2438.323,5,4,+12.613,+2.603
2440.949,5,4,+12.584,+2.566
2444.075,5,4,+12.569,+2.589
2449.152,5,4,+12.435,+2.590
2452.324,5,4,+12.289,+2.495
2455.075,5,4,+12.275,+2.455
2457.997,5,4,+12.241,+2.423
2464.732,5,4,+12.152,+2.503
2470.185,5,4,+12.038,+2.401
2473.951,5,4,+11.944,+2.417
2476.459,5,4,+11.902,+2.379
2478.187,5,4,+11.897,+2.362
2479.702,5,4,+11.903,+2.399
2481.438,5,4,+11.833,+2.380
2484.093,5,4,+11.784,+2.338
2487.484,5,4,+11.575,+2.259
2492.921,5,4,+11.433,+2.359
2494.89,5,4,+11.359,+2.340
2498.36,5,4,+11.319,+2.334
2503.141,5,4,+11.325,+2.326
2505.563,5,4,+11.276,+2.287
2512.392,5,4,+10.955,+2.238
2515.641,5,4,+10.907,+2.200
2518.268,5,4,+10.911,+2.187
2521.424,5,4,+10.920,+2.206
2526.408,5,4,+10.677,+2.122
2529.628,5,4,+10.574,+2.057
2532.33,5,4,+10.556,+2.030
2535.284,5,4,+10.549,+1.980
2542.067,5,4,+10.377,+1.931
2547.613,5,4,+10.279,+1.847
2551.394,5,4,+10.105,+1.832
2553.889,5,4,+10.048,+1.798
2555.724,5,4,+10.045,+1.785
2557.131,5,4,+10.015,+1.739
2558.849,5,4,+9.848,+1.668
2561.536,5,4,+9.752,+1.611
2564.881,5,4,+9.549,+1.455
2570.349,5,4,+9.335,+1.525
2572.318,5,4,+9.261,+1.515
2575.756,5,4,+9.183,+1.481
2580.491,5,4,+9.118,+1.434
2582.788,5,4,+9.039,+1.374
2589.835,5,4,+8.871,+1.480
2593.056,5,4,+8.778,+1.423
2595.681,5,4,+8.757,+1.401
2598.914,5,4,+8.759,+1.430
2604.071,5,4,+8.634,+1.445
2607.274,5,4,+8.528,+1.405
2609.993,5,4,+8.511,+1.384
2613.043,5,4,+8.457,+1.314
2619.932,5,4,+8.352,+1.362
2625.588,5,4,+7.987,+1.375
2629.291,5,4,+7.987,+1.421
2631.868,5,4,+4.436,+1.406
2633.573,5,4,+2.676,+1.393
2634.958,5,3,+2.676,+1.393
2635.026,5,3,+2.636,+1.303
2636.933,5,3,+2.625,+1.213
2639.433,5,3,+2.560,+1.141
2642.793,5,3,+2.488,+0.973
2648.23,5,3,+2.327,+1.048
2650.2,5,3,+2.218,+1.034
2653.669,5,3,+2.060,+0.987
2658.309,5,3,+1.823,+0.902
2660.669,5,3,+1.720,+0.832
2667.638,5,3,+1.538,+0.709
2670.91,5,3,+1.465,+0.687
2673.452,5,3,+1.376,+0.668
2676.624,5,3,+1.367,+0.610
2682.186,5,3,+1.607,+0.663
2685.67,5,3,+1.732,+0.808
2688.516,5,3,+1.714,+0.863
2691.641,5,3,+1.689,+0.841
2698.656,5,3,+1.772,+1.000
2704.36,5,3,+1.485,+0.939
2708.189,5,3,+1.485,+1.045
2710.644,5,2,+1.485,+1.045
2710.659,5,2,+1.044,+1.044
2712.424,5,2,+1.021,+1.021
2713.892,5,2,+1.060,+1.060
2715.644,5,2,+1.070,+1.070
2718.221,5,2,+1.041,+1.041
2721.534,5,2,+1.013,+1.013
2727.097,5,2,+1.073,+1.073
2729.065,5,2,+1.068,+1.068
2732.472,5,2,+1.025,+1.025
2737.159,5,2,+0.947,+0.947
2739.507,5,2,+0.935,+0.935
2746.521,5,2,+1.086,+1.086
2749.708,5,2,+1.031,+1.031
2752.302,5,2,+0.998,+0.998
2755.489,5,2,+1.015,+1.015
2760.568,5,2,+1.087,+1.087
