Time,Driver,Position,GapToLeader,IntervalToPositionAhead
9.65,4,1,,
92.2,4,1,LAP 1,LAP 1
2977.287,4,1,LAP 2,LAP 2
3051.16,4,1,LAP 3,LAP 3
3124.101,4,1,LAP 4,LAP 4
3196.958,4,1,LAP 5,LAP 5
3269.859,4,1,LAP 6,LAP 6
3364.55,4,1,LAP 7,LAP 7
3482.48,4,1,LAP 8,LAP 8
4936.64,4,1,LAP 9,LAP 9
5010.263,4,1,LAP 10,LAP 10
5082.419,4,1,LAP 11,LAP 11
5154.541,4,1,LAP 12,LAP 12
5226.8,4,1,LAP 13,LAP 13
5299.264,4,1,LAP 14,LAP 14
5371.842,4,1,LAP 15,LAP 15
5444.434,4,1,LAP 16,LAP 16
5517.11,4,1,LAP 17,LAP 17
5590.383,4,1,LAP 18,LAP 18
5663.613,4,1,LAP 19,LAP 19
5736.794,4,1,LAP 20,LAP 20
5810.51,4,1,LAP 21,LAP 21
5883.671,4,1,LAP 22,LAP 22
5956.607,4,1,LAP 23,LAP 23
6029.601,4,1,LAP 24,LAP 24
9.65,12,2,,
2905.047,12,2,+0.422,+0.422
2907.694,12,2,+0.327,+0.327
2912.187,12,2,+0.382,+0.382
2915.235,12,2,+0.329,+0.329
2918.259,12,2,+0.363,+0.363
2920.915,12,2,+0.346,+0.346
2923.025,12,2,+0.283,+0.283
2929.404,12,2,+0.437,+0.437
2932.528,12,2,+0.472,+0.472
2935.787,12,2,+0.518,+0.518
2939.843,12,2,+0.644,+0.644
2944.796,12,2,+0.735,+0.735
2950.135,12,2,+0.760,+0.760
2956.706,12,2,+0.825,+0.825
2960.988,12,2,+0.873,+0.873
2967.418,12,2,+0.858,+0.858
2970.574,12,2,+0.860,+0.860
2974.518,12,2,+0.845,+0.845
2975.636,12,2,+0.835,+0.835
2977.501,12,2,+0.788,+0.788
2978.077,12,2,+0.771,+0.771
2980.487,12,2,+0.715,+0.715
2983.0,12,2,+0.768,+0.768
2987.171,12,2,+0.553,+0.553
2989.852,12,2,+0.415,+0.415
2992.904,12,2,+0.410,+0.410
2995.489,12,2,+0.408,+0.408
2997.597,12,2,+0.385,+0.385
3003.809,12,2,+0.409,+0.409
3006.893,12,2,+0.385,+0.385
3010.101,12,2,+0.365,+0.365
3014.094,12,2,+0.480,+0.480
3018.935,12,2,+0.618,+0.618
3024.084,12,2,+0.680,+0.680
3030.694,12,2,+0.881,+0.881
3034.975,12,2,+0.909,+0.909
3041.432,12,2,+1.066,+1.066
3044.687,12,2,+1.086,+1.086
3048.588,12,2,+1.070,+1.070
3049.736,12,2,+1.060,+1.060
3051.445,12,2,+1.043,+1.043
3052.117,12,2,+1.036,+1.036
3054.495,12,2,+0.994,+0.994
3057.017,12,2,+1.053,+1.053
3061.18,12,2,+1.028,+1.028
3063.886,12,2,+0.895,+0.895
