Time,Driver,Position,GapToLeader,IntervalToPositionAhead
3.172,44,1,LAP 1,LAP 1
2149.366,44,1,LAP 2,LAP 2
2317.682,44,1,LAP 3,LAP 3
2473.835,44,1,LAP 4,LAP 4
2637.983,44,1,LAP 5,LAP 5
2742.13,44,1,LAP 6,LAP 6
2846.668,44,1,LAP 7,LAP 7
2975.079,44,1,LAP 8,LAP 8
2986.388,44,2,LAP 8,LAP 8
2987.766,44,3,LAP 8,LAP 8
2994.311,44,4,LAP 8,LAP 8
3007.422,44,5,LAP 8,LAP 8
3007.874,44,5,+8.694,+0.375
3017.86,44,5,+11.953,+0.318
3028.527,44,5,+13.631,+1.791
3034.719,44,5,+13.314,+2.470
3040.035,44,5,+13.262,+2.374
3046.784,44,5,+12.519,+1.647
3051.206,44,5,+11.527,+1.092
3061.159,44,5,+10.087,+1.128
3063.472,44,5,+10.373,+1.099
3071.473,44,5,+11.571,+0.970
3075.098,44,5,+11.758,+0.841
3086.286,44,5,+11.208,+0.481
3090.896,44,5,+11.220,+0.619
3096.616,44,5,+10.156,+0.322
3099.147,44,5,+9.866,+0.441
3107.569,44,5,+9.175,+0.826
3111.007,44,5,+9.167,+0.918
3114.913,44,5,+9.008,+0.884
3118.68,44,5,+8.993,+0.828
3120.279,44,5,+9.106,+0.911
3122.493,44,5,+9.104,+0.924
3124.727,44,5,+9.067,+0.881
3127.508,44,5,+9.013,+0.852
3131.385,44,5,+8.959,+0.783
3135.587,44,5,+8.818,+0.690
3140.009,44,5,+8.635,+0.665
3146.948,44,5,+8.657,+0.858
3152.277,44,5,+8.430,+0.762
3156.917,44,5,+8.273,+0.669
3161.761,44,5,+7.901,+0.360
3164.856,44,5,+7.533,+0.059
3173.371,44,4,+7.533,+0.059
3173.497,44,4,+7.820,+1.858
3175.278,44,4,+7.783,+1.841
3180.67,44,5,+7.783,+1.841
3180.888,44,5,+7.699,+0.076
3183.622,44,5,+7.599,+0.179
3192.904,44,5,+8.052,+0.394
3197.264,44,5,+8.222,+0.612
3201.596,44,5,+8.179,+0.557
3203.887,44,5,+8.289,+0.607
3212.313,44,5,+8.638,+1.103
3215.749,44,5,+8.715,+1.281
3219.734,44,5,+8.700,+1.276
3223.485,44,5,+8.775,+1.321
3225.063,44,5,+8.861,+1.376
3227.381,44,5,+8.888,+1.452
3229.704,44,5,+8.874,+1.427
3232.485,44,5,+8.884,+1.399
3236.284,44,5,+8.868,+1.447
3240.814,44,5,+8.873,+1.514
3245.392,44,5,+8.961,+1.645
3252.415,44,5,+9.095,+1.870
3258.081,44,5,+8.988,+1.885
3262.753,44,5,+8.952,+1.908
3267.8,44,5,+8.839,+1.841
3271.254,44,5,+8.751,+1.784
3279.771,44,5,+9.033,+2.060
3281.661,44,5,+9.015,+2.101
3287.255,44,5,+8.923,+2.066
3289.991,44,5,+8.867,+2.002
3298.856,44,5,+8.865,+2.227
3302.835,44,5,+8.821,+2.273
3307.272,44,5,+8.802,+2.232
3309.46,44,5,+8.817,+2.247
3317.648,44,5,+8.984,+2.420
3321.039,44,5,+8.991,+2.523
3325.061,44,5,+8.953,+2.513
3328.828,44,5,+8.961,+2.453
3330.259,44,5,+9.011,+2.499
3332.615,44,5,+9.051,+2.551
3334.807,44,5,+9.047,+2.541
3337.619,44,5,+9.070,+2.541
3341.369,44,5,+9.062,+2.524
3345.916,44,5,+9.121,+2.570
3350.526,44,5,+9.217,+2.623
3357.495,44,5,+9.340,+2.758
3363.246,44,5,+9.381,+2.919
3367.918,44,5,+9.345,+2.887
3372.98,44,5,+9.252,+2.855
3376.403,44,5,+9.155,+2.816
3384.873,44,5,+9.255,+3.083
3386.716,44,5,+9.244,+3.116
3392.279,44,5,+9.168,+3.091
3395.06,44,5,+9.111,+3.036
3404.085,44,5,+9.199,+3.170
3407.953,44,5,+9.101,+3.191
3412.343,44,5,+9.070,+3.180
3414.562,44,5,+9.048,+3.199
3422.672,44,5,+9.052,+3.243
3426.047,44,5,+8.990,+3.287
3429.969,44,5,+8.971,+3.246
3433.658,44,5,+8.920,+3.167
3435.206,44,5,+8.956,+3.110
3437.473,44,5,+8.941,+3.101
3439.766,44,5,+8.921,+3.083
3442.486,44,5,+8.901,+3.045
3446.252,44,5,+8.864,+3.030
3450.877,44,5,+8.988,+3.239
3455.549,44,5,+9.172,+3.432
3462.598,44,5,+9.302,+3.546
3468.176,44,5,+9.271,+3.590
3473.067,44,5,+9.302,+3.644
3478.145,44,5,+9.224,+3.629
3481.567,44,5,+9.143,+3.618
3490.111,44,5,+9.424,+3.819
3491.975,44,5,+9.426,+3.893
3497.553,44,5,+9.370,+3.903
3500.338,44,5,+9.311,+3.897
3509.423,44,5,+9.230,+4.003
3513.133,44,5,+9.158,+3.972
3517.539,44,5,+9.154,+3.975
3519.759,44,5,+9.112,+3.971
3527.82,44,5,+9.023,+3.908
3531.18,44,5,+8.983,+3.904
3535.153,44,5,+8.943,+3.847
3538.869,44,5,+8.941,+3.755
3540.4,44,5,+8.981,+3.741
3542.628,44,5,+9.005,+3.770
3544.9,44,5,+8.998,+3.768
3547.729,44,5,+8.994,+3.763
3551.479,44,5,+8.983,+3.705
3556.055,44,5,+9.077,+3.829
3560.745,44,5,+9.344,+4.062
3567.788,44,5,+9.368,+4.053
3573.231,44,5,+9.261,+4.027
3578.059,44,5,+9.279,+4.030
3583.184,44,5,+9.201,+4.047
3586.576,44,5,+9.100,+4.077
3594.952,44,5,+9.199,+4.189
3596.858,44,5,+9.221,+4.263
3602.421,44,5,+9.177,+4.403
3605.276,44,5,+9.108,+4.541
3613.999,44,5,+9.146,+4.344
3617.969,44,5,+9.009,+4.196
3622.391,44,5,+8.963,+4.228
3624.669,44,5,+8.985,+4.228
3632.704,44,5,+9.118,+4.247
3636.22,44,5,+9.108,+4.176
3640.144,44,5,+9.090,+4.071
3643.947,44,5,+9.108,+4.011
3645.495,44,5,+9.135,+3.945
3647.67,44,5,+9.172,+3.916
3649.909,44,5,+9.165,+3.901
3652.769,44,5,+9.198,+3.918
3656.472,44,5,+9.110,+3.758
3661.097,44,5,+9.265,+3.894
3665.722,44,5,+9.466,+4.066
3672.726,44,5,+9.470,+4.000
3678.255,44,5,+9.386,+3.939
3683.068,44,5,+9.436,+3.976
3688.099,44,5,+9.360,+4.105
3691.521,44,5,+9.242,+4.254
3699.913,44,5,+9.320,+4.216
3701.71,44,5,+9.322,+4.257
3707.335,44,5,+9.277,+4.385
3710.07,44,5,+9.205,+4.518
3718.789,44,5,+9.215,+4.343
3722.759,44,5,+9.162,+4.215
3727.181,44,5,+9.144,+4.234
3729.431,44,5,+9.191,+4.334
3737.54,44,5,+9.202,+3.809
3740.931,44,5,+9.239,+3.756
3745.168,44,5,+9.232,+3.661
3748.635,44,5,+9.271,+3.662
3750.209,44,5,+9.325,+3.652
3752.43,44,5,+9.360,+3.651
3754.771,44,5,+9.349,+3.642
3757.48,44,5,+9.340,+3.610
3761.167,44,5,+9.277,+3.516
3765.819,44,5,+9.384,+3.614
3770.433,44,5,+9.559,+3.837
3777.414,44,5,+9.580,+3.733
3782.963,44,5,+9.455,+3.627
3787.732,44,5,+9.431,+3.576
3792.794,44,5,+9.375,+3.549
3796.201,44,5,+9.313,+3.606
3804.734,44,5,+9.458,+3.762
3806.609,44,5,+9.502,+3.839
3812.156,44,5,+9.477,+3.886
3815.017,44,5,+9.435,+3.929
3823.875,44,5,+9.538,+4.039
3827.923,44,5,+9.475,+3.993
3832.298,44,5,+9.453,+3.977
3834.658,44,5,+9.550,+4.104
3842.845,44,5,+9.687,+3.972
3846.205,44,5,+9.657,+3.867
3850.235,44,5,+9.715,+3.819
3854.013,44,5,+9.819,+3.877
3855.565,44,5,+9.858,+3.854
3857.802,44,5,+9.865,+3.838
3860.081,44,5,+9.850,+3.838
3862.8,44,4,+9.850,+3.838
3862.91,44,4,+9.903,+3.855
3866.613,44,4,+9.916,+3.705
3871.203,44,4,+10.045,+3.745
3875.832,44,4,+10.321,+3.887
3882.771,44,4,+10.294,+3.812
3888.22,44,4,+10.140,+3.738
3893.037,44,4,+10.195,+3.724
3898.146,44,4,+10.154,+3.682
3901.584,44,4,+10.152,+3.683
3910.132,44,4,+10.339,+3.859
3911.945,44,4,+10.345,+3.899
3917.478,44,4,+10.297,+3.882
3920.274,44,4,+10.281,+3.859
3929.087,44,4,+10.359,+3.912
3933.087,44,4,+10.318,+3.869
3937.526,44,4,+10.291,+3.859
3939.744,44,4,+10.441,+3.993
3947.854,44,4,+10.398,+3.857
3951.213,44,4,+10.272,+3.762
3955.183,44,4,+10.261,+3.699
3958.98,44,4,+9.923,+3.675
3960.434,44,4,+9.923,+3.659
3962.685,44,4,+8.522,+3.622
3964.977,44,4,+5.316,+3.622
3967.67,44,3,+5.316,+3.622
3967.762,44,3,+5.286,+3.569
3971.487,44,3,+5.260,+3.372
3976.043,44,3,+5.342,+3.409
3980.803,44,3,+5.455,+3.547
3987.607,44,3,+5.558,+3.585
3993.183,44,3,+5.586,+3.549
3997.92,44,3,+5.578,+3.545
4003.015,44,3,+5.456,+3.488
4006.452,44,3,+5.340,+3.437
4014.888,44,3,+5.481,+3.490
4016.666,44,3,+5.468,+3.503
4022.209,44,3,+5.359,+3.472
4025.025,44,3,+5.279,+3.444
4033.925,44,3,+5.479,+3.608
4038.002,44,3,+5.518,+3.610
4042.346,44,3,+5.496,+3.599
4044.627,44,3,+5.487,+3.697
4052.799,44,3,+5.617,+3.658
4056.19,44,3,+5.671,+3.582
4060.129,44,3,+5.663,+3.499
4063.847,44,3,+5.735,+3.225
4065.395,44,3,+5.759,+3.225
4067.654,44,3,+5.722,+1.918
4069.942,44,3,+5.677,+1.918
4072.666,44,2,+5.677,+1.918
4072.739,44,2,+5.660,+5.660
4076.395,44,2,+5.626,+5.626
4081.127,44,2,+5.771,+5.771
4085.786,44,2,+5.904,+5.904
4092.803,44,2,+6.040,+6.040
4098.241,44,2,+6.010,+6.010
4103.178,44,2,+6.017,+6.017
4108.209,44,2,+5.928,+5.928
4111.695,44,2,+5.835,+5.835
4120.167,44,2,+6.077,+6.077
4122.024,44,2,+6.098,+6.098
4127.586,44,2,+6.030,+6.030
4130.415,44,2,+5.971,+5.971
4139.245,44,2,+6.184,+6.184
4143.291,44,2,+6.257,+6.257
4147.682,44,2,+6.222,+6.222
4149.948,44,2,+6.218,+6.218
4157.959,44,2,+6.365,+6.365
4161.448,44,2,+6.393,+6.393
4165.295,44,2,+6.347,+6.347
4169.012,44,2,+6.404,+6.404
4170.606,44,2,+6.420,+6.420
4172.795,44,2,+6.410,+6.410
4175.135,44,2,+6.374,+6.374
4177.887,44,2,+6.385,+6.385
4181.622,44,2,+6.359,+6.359
4186.169,44,2,+6.473,+6.473
4190.889,44,2,+6.640,+6.640
4197.702,44,2,+6.718,+6.718
4203.311,44,2,+6.740,+6.740
4208.092,44,2,+6.755,+6.755
4213.249,44,2,+6.667,+6.667
4216.672,44,2,+6.582,+6.582
4225.143,44,2,+6.608,+6.608
4226.798,44,2,+6.626,+6.626
4232.407,44,2,+6.551,+6.551
4235.211,44,2,+6.480,+6.480
4243.83,44,2,+6.468,+6.468
4247.848,44,2,+6.464,+6.464
4252.206,44,2,+6.448,+6.448
4254.409,44,2,+6.381,+6.381
4262.404,44,2,+6.471,+6.471
4265.8,44,2,+6.453,+6.453
4269.677,44,2,+6.363,+6.363
4273.349,44,2,+6.365,+6.365
4274.801,44,2,+6.382,+6.382
4277.103,44,2,+6.379,+6.379
4279.302,44,2,+6.345,+6.345
4282.099,44,2,+6.248,+6.248
4285.755,44,2,+6.212,+6.212
4290.283,44,2,+6.218,+6.218
4294.881,44,2,+6.248,+6.248
4301.818,44,2,+6.247,+6.247
4307.07,44,2,+6.177,+6.177
4311.971,44,2,+6.194,+6.194
4317.086,44,2,+6.099,+6.099
4320.509,44,2,+5.999,+5.999
4328.832,44,2,+6.069,+6.069
4330.618,44,2,+6.100,+6.100
4336.15,44,2,+6.031,+6.031
4338.931,44,2,+5.952,+5.952
4347.663,44,2,+5.929,+5.929
4351.62,44,2,+5.967,+5.967
4356.044,44,2,+5.938,+5.938
4358.23,44,2,+5.881,+5.881
4366.355,44,2,+6.014,+6.014
4369.761,44,2,+6.110,+6.110
4373.637,44,2,+6.022,+6.022
4377.295,44,2,+6.009,+6.009
4378.81,44,2,+6.007,+6.007
4381.056,44,2,+6.009,+6.009
4383.341,44,2,+5.976,+5.976
4386.076,44,2,+5.923,+5.923
4389.827,44,2,+5.862,+5.862
4394.327,44,2,+5.953,+5.953
4398.999,44,2,+6.070,+6.070
4405.965,44,2,+6.171,+6.171
4411.359,44,2,+6.238,+6.238
4416.187,44,2,+6.284,+6.284
4421.265,44,2,+6.192,+6.192
4424.689,44,2,+6.081,+6.081
4433.033,44,2,+6.149,+6.149
4435.057,44,2,+6.177,+6.177
4440.423,44,2,+6.122,+6.122
4443.206,44,2,+6.054,+6.054
4451.894,44,2,+6.074,+6.074
4455.897,44,2,+6.101,+6.101
4460.27,44,2,+6.079,+6.079
4462.504,44,2,+6.058,+6.058
4470.665,44,2,+6.215,+6.215
4473.99,44,2,+6.243,+6.243
4477.865,44,2,+6.183,+6.183
4481.505,44,2,+6.191,+6.191
4483.005,44,2,+6.185,+6.185
4485.482,44,2,+6.212,+6.212
4487.474,44,2,+6.186,+6.186
4490.287,44,2,+6.127,+6.127
4493.959,44,2,+6.083,+6.083
4498.475,44,2,+6.138,+6.138
4503.086,44,2,+6.207,+6.207
4509.914,44,2,+6.310,+6.310
4515.589,44,2,+6.395,+6.395
4520.305,44,2,+6.368,+6.368
4525.436,44,2,+6.277,+6.277
4528.869,44,2,+6.180,+6.180
4537.519,44,2,+6.412,+6.412
4539.197,44,2,+6.440,+6.440
4544.729,44,2,+6.373,+6.373
4547.603,44,2,+6.307,+6.307
4556.21,44,2,+6.311,+6.311
4560.074,44,2,+6.308,+6.308
4564.465,44,2,+6.285,+6.285
4566.746,44,2,+6.248,+6.248
4574.684,44,2,+6.341,+6.341
4578.107,44,2,+6.440,+6.440
4581.982,44,2,+6.424,+6.424
4585.657,44,2,+6.487,+6.487
4587.185,44,2,+6.486,+6.486
4589.36,44,2,+6.463,+6.463
4591.592,44,2,+6.422,+6.422
4594.373,44,2,+6.358,+6.358
4598.076,44,2,+6.334,+6.334
4602.777,44,2,+6.440,+6.440
4607.39,44,2,+6.633,+6.633
4614.219,44,2,+6.751,+6.751
4619.75,44,2,+6.643,+6.643
4624.563,44,2,+6.676,+6.676
4629.705,44,2,+6.589,+6.589
4633.142,44,2,+6.496,+6.496
4641.565,44,2,+6.755,+6.755
4643.498,44,2,+6.785,+6.785
4649.018,44,2,+6.725,+6.725
4651.8,44,2,+6.664,+6.664
4660.473,44,2,+6.774,+6.774
4664.441,44,2,+6.828,+6.828
4668.863,44,2,+6.830,+6.830
4671.098,44,2,+6.770,+6.770
4679.13,44,2,+6.861,+6.861
4682.459,44,2,+6.941,+6.941
4686.365,44,2,+6.932,+6.932
4689.975,44,2,+6.952,+6.952
4691.522,44,2,+6.969,+6.969
4693.824,44,2,+6.966,+6.966
4695.976,44,2,+6.936,+6.936
4698.798,44,2,+6.875,+6.875
4702.46,44,2,+6.883,+6.883
4707.023,44,2,+6.970,+6.970
4711.774,44,2,+7.037,+7.037
4718.602,44,2,+6.996,+6.996
4724.166,44,2,+7.034,+7.034
4729.055,44,2,+7.041,+7.041
4734.088,44,2,+6.951,+6.951
4737.557,44,2,+6.852,+6.852
4745.87,44,2,+6.631,+6.631
4747.776,44,2,+6.655,+6.655
4753.292,44,2,+6.599,+6.599
4756.089,44,2,+6.538,+6.538
4764.918,44,2,+6.549,+6.549
4768.951,44,2,+6.552,+6.552
4773.322,44,2,+6.518,+6.518
4775.512,44,2,+6.453,+6.453
4783.545,44,2,+6.356,+6.356
4786.983,44,2,+6.331,+6.331
4790.943,44,2,+6.247,+6.247
4794.592,44,2,+6.147,+6.147
4796.046,44,2,+6.151,+6.151
4798.402,44,2,+6.179,+6.179
4800.499,44,2,+6.157,+6.157
4803.414,44,2,+6.062,+6.062
4806.953,44,2,+5.972,+5.972
4811.453,44,2,+5.895,+5.895
4816.079,44,2,+5.901,+5.901
4823.204,44,2,+5.968,+5.968
4828.705,44,2,+5.971,+5.971
4833.516,44,2,+5.946,+5.946
4838.55,44,2,+5.855,+5.855
4842.018,44,2,+5.762,+5.762
4850.3,44,2,+5.687,+5.687
4852.098,44,2,+5.704,+5.704
4857.597,44,2,+5.641,+5.641
4860.467,44,2,+5.569,+5.569
4869.223,44,2,+5.496,+5.496
4873.13,44,2,+5.418,+5.418
4877.552,44,2,+5.384,+5.384
4879.818,44,2,+5.337,+5.337
4887.944,44,2,+5.415,+5.415
4891.319,44,2,+5.389,+5.389
4895.148,44,2,+5.279,+5.279
4898.789,44,2,+5.197,+5.197
4902.495,44,2,+5.202,+5.202
4904.763,44,2,+5.174,+5.174
4907.538,44,2,+5.112,+5.112
4911.226,44,2,+4.978,+4.978
4915.864,44,2,+4.984,+4.984
4920.462,44,2,+5.061,+5.061
4927.321,44,2,+5.064,+5.064
