Time,Driver,Position,GapToLeader,IntervalToPositionAhead
5.898,63,1,LAP 1,LAP 1
3590.929,63,1,LAP 2,LAP 2
3682.363,63,1,LAP 3,LAP 3
3773.677,63,1,LAP 4,LAP 4
3865.455,63,1,LAP 5,LAP 5
3957.087,63,1,LAP 6,LAP 6
4048.768,63,1,LAP 7,LAP 7
4140.416,63,1,LAP 8,LAP 8
4232.152,63,1,LAP 9,LAP 9
4323.701,63,1,LAP 10,LAP 10
4415.361,63,1,LAP 11,LAP 11
4506.971,63,1,LAP 12,LAP 12
4598.589,63,1,LAP 13,LAP 13
4690.295,63,1,LAP 14,LAP 14
4781.785,63,1,LAP 15,LAP 15
4873.315,63,1,LAP 16,LAP 16
4964.966,63,1,LAP 17,LAP 17
5060.836,63,1,LAP 18,LAP 18
5134.25,63,2,LAP 18,LAP 18
5134.283,63,2,+0.037,+0.037
5138.03,63,2,+0.426,+0.426
5143.579,63,2,+0.446,+0.446
5144.806,63,2,+0.522,+0.522
5152.676,63,2,+0.583,+0.583
5156.1,63,2,+0.461,+0.461
5161.258,63,2,+0.395,+0.395
5166.568,63,2,+0.940,+0.940
5170.731,63,2,+1.150,+1.150
5175.69,63,2,+1.197,+1.197
5182.162,63,3,+1.197,+1.197
5182.39,63,3,+1.569,+0.252
5186.572,63,3,+1.667,+0.425
5191.027,63,3,+1.679,+0.483
5192.413,63,3,+1.817,+0.606
5197.574,63,3,+2.094,+0.785
5202.703,63,3,+2.251,+0.814
5208.254,63,3,+2.261,+0.863
5212.156,63,3,+2.235,+0.894
5216.074,63,3,+2.413,+1.041
5218.562,63,3,+2.440,+1.081
5221.271,63,3,+2.589,+1.080
5226.281,63,3,+2.544,+0.663
5231.965,63,3,+2.029,+0.648
5234.487,63,3,+1.890,+0.592
5236.987,63,3,+1.819,+0.554
5239.05,63,3,+1.788,+0.539
5242.947,63,3,+2.146,+0.894
5248.306,63,3,+1.482,+1.034
5249.556,63,3,+1.485,+1.064
5257.071,63,3,+1.196,+0.716
5260.255,63,3,+0.901,+0.678
5265.436,63,3,+0.829,+0.557
5269.394,63,3,+1.059,+0.164
5273.016,63,3,+1.210,+0.217
5277.865,63,3,+1.527,+0.287
5284.37,63,4,+1.527,+0.287
5284.389,63,4,+1.878,+0.027
5288.84,63,4,+2.113,+0.340
5293.456,63,4,+2.113,+0.516
5294.894,63,4,+2.246,+0.603
5300.094,63,4,+2.706,+0.773
5305.203,63,4,+2.749,+0.793
