Time,Driver,Position,GapToLeader,IntervalToPositionAhead
5.464,16,1,LAP 1,LAP 1
7685.66,16,2,LAP 1,LAP 1
7685.974,16,2,+0.284,+0.284
7689.262,16,2,+0.461,+0.461
7696.284,16,2,+0.690,+0.690
7699.149,16,2,+0.794,+0.794
7704.239,16,2,+0.839,+0.839
7708.03,16,2,+0.858,+0.858
7712.22,16,2,+0.860,+0.860
7719.292,16,2,+0.918,+0.918
7726.699,16,2,+0.945,+0.945
7732.199,16,2,+0.883,+0.883
7737.007,16,2,+0.846,+0.846
7741.264,16,2,+0.828,+0.828
7748.004,16,2,+0.738,+0.738
7753.931,16,2,+0.801,+0.801
7760.38,16,2,+0.849,+0.849
7768.749,16,2,+0.988,+0.988
7772.33,16,2,+1.097,+1.097
7780.194,16,2,+1.026,+1.026
7788.236,16,2,+1.010,+1.010
7795.461,16,2,+1.031,+1.031
7797.231,16,2,+1.035,+1.035
7800.127,16,2,+1.034,+1.034
7802.092,16,2,+1.032,+1.032
7803.133,16,2,+1.033,+1.033
7806.504,16,2,+1.035,+1.035
7809.338,16,2,+1.057,+1.057
7812.265,16,2,+1.101,+1.101
7819.005,16,2,+1.157,+1.157
7821.696,16,2,+1.116,+1.116
7826.563,16,2,+0.999,+0.999
7830.297,16,2,+1.026,+1.026
7834.508,16,2,+1.032,+1.032
7841.506,16,2,+0.992,+0.992
7848.783,16,2,+1.084,+1.084
7854.283,16,2,+1.115,+1.115
7859.019,16,2,+1.100,+1.100
7863.237,16,2,+1.096,+1.096
7869.769,16,2,+0.922,+0.922
7875.523,16,2,+0.877,+0.877
7882.003,16,2,+1.024,+1.024
7890.322,16,2,+1.160,+1.160
7893.825,16,2,+1.188,+1.188
7901.621,16,2,+1.064,+1.064
7909.628,16,2,+1.091,+1.091
7916.836,16,2,+1.064,+1.064
7918.548,16,2,+1.063,+1.063
7921.305,16,2,+0.919,+0.919
7923.284,16,2,+0.896,+0.896
7924.346,16,2,+0.889,+0.889
7927.612,16,2,+0.873,+0.873
7930.534,16,2,+0.968,+0.968
7933.517,16,2,+0.927,+0.927
7940.238,16,2,+0.982,+0.982
7942.908,16,2,+0.991,+0.991
7947.769,16,2,+0.980,+0.980
7951.515,16,2,+0.954,+0.954
7955.699,16,2,+0.952,+0.952
7962.663,16,2,+0.913,+0.913
7969.94,16,2,+0.949,+0.949
7975.502,16,2,+0.990,+0.990
7980.284,16,2,+0.900,+0.900
7984.462,16,2,+0.950,+0.950
7991.003,16,2,+0.829,+0.829
7996.845,16,2,+0.922,+0.922
8003.223,16,2,+0.893,+0.893
8011.426,16,2,+1.008,+1.008
8014.887,16,2,+0.964,+0.964
8022.712,16,2,+1.018,+1.018
8030.573,16,2,+1.048,+1.048
8037.776,16,2,+1.058,+1.058
8039.53,16,2,+1.049,+1.049
8042.252,16,2,+0.976,+0.976
8044.241,16,2,+0.958,+0.958
8045.268,16,2,+0.953,+0.953
8048.578,16,2,+0.940,+0.940
8051.428,16,2,+0.862,+0.862
8054.358,16,2,+0.933,+0.933
8061.06,16,2,+0.988,+0.988
8063.752,16,2,+0.973,+0.973
8068.737,16,2,+0.925,+0.925
8072.425,16,2,+0.947,+0.947
8076.679,16,2,+0.990,+0.990
