Time,Driver,Position,GapToLeader,IntervalToPositionAhead
9.612,16,1,LAP 1,LAP 1
3487.385,16,1,LAP 2,LAP 2
3596.706,16,1,LAP 3,LAP 3
3705.156,16,1,LAP 4,LAP 4
3813.534,16,1,LAP 5,LAP 5
3921.839,16,1,LAP 6,LAP 6
4030.181,16,1,LAP 7,LAP 7
4138.381,16,1,LAP 8,LAP 8
4246.086,16,1,LAP 9,LAP 9
4353.945,16,1,LAP 10,LAP 10
4462.012,16,1,LAP 11,LAP 11
4569.977,16,1,LAP 12,LAP 12
4677.989,16,1,LAP 13,LAP 13
4786.506,16,1,LAP 14,LAP 14
4895.282,16,1,LAP 15,LAP 15
5005.308,16,1,LAP 16,LAP 16
5119.142,16,1,LAP 17,LAP 17
5127.695,16,2,LAP 17,LAP 17
5145.131,16,2,+11.823,+11.823
5150.753,16,2,+12.841,+12.841
5156.866,16,2,+12.889,+12.889
5161.831,16,2,+13.079,+13.079
5166.877,16,2,+13.154,+13.154
5171.962,16,2,+13.081,+13.081
5175.201,16,2,+13.040,+13.040
5181.754,16,2,+12.917,+12.917
5185.318,16,2,+12.807,+12.807
5191.814,16,2,+12.739,+12.739
5196.221,16,2,+12.631,+12.631
5201.548,16,2,+12.307,+12.307
5205.438,16,2,+12.217,+12.217
5208.975,16,2,+12.221,+12.221
5211.641,16,2,+12.218,+12.218
5214.84,16,2,+12.183,+12.183
5219.038,16,2,+12.092,+12.092
5223.763,16,2,+11.811,+11.811
5228.132,16,2,+11.766,+11.766
5231.307,16,2,+11.737,+11.737
5234.778,16,2,+11.706,+11.706
5236.949,16,2,+11.686,+11.686
5241.527,16,2,+11.661,+11.661
5245.198,16,2,+7.940,+7.940
5249.538,16,1,LAP 18,LAP 18
5353.594,16,1,LAP 19,LAP 19
5461.72,16,1,LAP 20,LAP 20
5465.845,16,2,LAP 20,LAP 20
5465.965,16,2,+0.046,+0.046
5471.963,16,2,+0.082,+0.082
5476.975,16,2,+0.367,+0.367
5482.811,16,2,+0.238,+0.238
5487.777,16,2,+0.299,+0.299
5492.752,16,2,+0.357,+0.357
