Time,Driver,Position,GapToLeader,IntervalToPositionAhead
6.226,77,1,LAP 1,LAP 1
3738.854,77,2,LAP 1,LAP 1
3738.928,77,3,LAP 1,LAP 1
3738.989,77,3,+0.079,+0.008
3745.677,77,4,+0.079,+0.008
3746.35,77,5,+0.079,+0.008
3747.67,77,6,+0.079,+0.008
3748.282,77,7,+0.079,+0.008
3748.324,77,8,+0.079,+0.008
3748.803,77,9,+0.079,+0.008
3749.003,77,10,+0.079,+0.008
3749.359,77,11,+0.079,+0.008
3749.896,77,12,+0.079,+0.008
3750.493,77,13,+0.079,+0.008
3751.229,77,14,+0.079,+0.008
3752.162,77,15,+0.079,+0.008
3752.345,77,16,+0.079,+0.008
3752.492,77,17,+0.079,+0.008
3752.767,77,18,+0.079,+0.008
3754.339,77,19,+0.079,+0.008
3755.537,77,19,+10.063,+3.354
3759.381,77,19,+10.231,+1.401
3762.485,77,19,+10.290,+1.401
3762.49,77,18,+10.290,+1.401
3765.251,77,18,+10.275,+2.399
3767.532,77,18,+10.518,+2.117
3775.026,77,18,+10.542,+1.780
3780.713,77,18,+10.707,+1.625
3783.986,77,18,+10.797,+1.567
3787.911,77,18,+12.145,+1.395
3799.174,77,18,+20.180,+1.516
3808.657,77,18,+25.411,+2.009
3823.42,77,18,+30.302,+1.947
3831.31,77,18,+29.129,+3.065
3837.016,77,18,+29.803,+3.091
3845.468,77,18,+30.234,+2.318
3851.457,77,18,+27.793,+0.749
3877.455,77,17,+27.793,+0.749
3883.173,77,17,+43.403,+21.070
3889.16,77,17,+41.202,+17.773
3892.074,77,17,+39.669,+14.961
3903.889,77,17,+37.549,+11.696
3908.216,77,17,+37.009,+10.004
3911.86,77,17,+34.259,+8.995
3915.03,77,17,+31.564,+8.699
3917.595,77,17,+30.542,+7.607
3925.223,77,17,+28.885,+5.467
3930.87,77,17,+27.587,+2.445
3935.653,77,17,+27.691,+1.512
3938.973,77,17,+26.684,+1.419
3942.709,77,17,+25.220,+1.548
3947.765,77,17,+23.814,+1.956
3952.152,77,17,+22.490,+1.830
3960.715,77,17,+25.576,+2.068
3966.809,77,17,+26.371,+2.878
3976.617,77,17,+27.971,+2.655
3984.79,77,17,+28.866,+2.238
