Time,Driver,Position,GapToLeader,IntervalToPositionAhead
1.607,44,1,,
4.856,44,1,LAP 1,LAP 1
2083.412,44,1,LAP 2,LAP 2
2168.058,44,1,LAP 3,LAP 3
2253.109,44,1,LAP 4,LAP 4
2337.784,44,1,LAP 5,LAP 5
2422.165,44,1,LAP 6,LAP 6
2506.372,44,1,LAP 7,LAP 7
2590.667,44,1,LAP 8,LAP 8
2674.753,44,1,LAP 9,LAP 9
2759.269,44,1,LAP 10,LAP 10
2842.911,44,1,LAP 11,LAP 11
2926.182,44,1,LAP 12,LAP 12
3009.194,44,1,LAP 13,LAP 13
3092.207,44,1,LAP 14,LAP 14
3175.193,44,1,LAP 15,LAP 15
3258.379,44,1,LAP 16,LAP 16
3341.498,44,1,LAP 17,LAP 17
3424.859,44,1,LAP 18,LAP 18
3508.349,44,1,LAP 19,LAP 19
3591.763,44,1,LAP 20,LAP 20
3675.178,44,1,LAP 21,LAP 21
3758.576,44,1,LAP 22,LAP 22
3842.252,44,1,LAP 23,LAP 23
3929.425,44,1,LAP 24,LAP 24
4033.518,44,1,LAP 25,LAP 25
4117.358,44,1,LAP 26,LAP 26
4200.999,44,1,LAP 27,LAP 27
4284.657,44,1,LAP 28,LAP 28
4367.933,44,1,LAP 29,LAP 29
4451.631,44,1,LAP 30,LAP 30
4534.984,44,1,LAP 31,LAP 31
4617.996,44,1,LAP 32,LAP 32
4701.075,44,1,LAP 33,LAP 33
4784.078,44,1,LAP 34,LAP 34
4866.753,44,1,LAP 35,LAP 35
4949.711,44,1,LAP 36,LAP 36
5032.126,44,1,LAP 37,LAP 37
5114.946,44,1,LAP 38,LAP 38
5197.453,44,1,LAP 39,LAP 39
5279.759,44,1,LAP 40,LAP 40
5361.937,44,1,LAP 41,LAP 41
5444.388,44,1,LAP 42,LAP 42
5526.702,44,1,LAP 43,LAP 43
5608.814,44,1,LAP 44,LAP 44
5690.968,44,1,LAP 45,LAP 45
5772.506,44,1,LAP 46,LAP 46
5854.576,44,1,LAP 47,LAP 47
5936.738,44,1,LAP 48,LAP 48
6019.788,44,1,LAP 49,LAP 49
6101.744,44,1,LAP 50,LAP 50
6186.698,44,1,LAP 51,LAP 51
6287.078,44,1,LAP 52,LAP 52
6367.353,44,1,LAP 53,LAP 53
6448.333,44,1,LAP 54,LAP 54
6529.139,44,1,LAP 55,LAP 55
