Time,Driver,Position,GapToLeader,IntervalToPositionAhead
3.562,81,1,,
5.515,81,1,LAP 1,LAP 1
3626.491,81,2,LAP 1,LAP 1
3626.631,81,3,LAP 1,LAP 1
3627.069,81,4,LAP 1,LAP 1
3627.1,81,5,LAP 1,LAP 1
3627.131,81,6,LAP 1,LAP 1
3627.178,81,7,LAP 1,LAP 1
3627.225,81,8,LAP 1,LAP 1
3627.272,81,9,LAP 1,LAP 1
3627.413,81,10,LAP 1,LAP 1
3627.569,81,11,LAP 1,LAP 1
3627.834,81,12,LAP 1,LAP 1
3627.991,81,13,LAP 1,LAP 1
3628.084,81,14,LAP 1,LAP 1
3628.147,81,15,LAP 1,LAP 1
3628.178,81,16,LAP 1,LAP 1
3628.241,81,17,LAP 1,LAP 1
3628.459,81,1,LAP 1,LAP 1
3721.427,81,1,LAP 2,LAP 2
3871.035,81,1,LAP 3,LAP 3
3910.581,81,2,LAP 3,LAP 3
3910.972,81,2,+0.435,+0.435
3913.878,81,2,+0.507,+0.507
3918.972,81,2,+0.747,+0.747
3921.644,81,2,+0.749,+0.749
3925.456,81,2,+0.872,+0.872
3931.409,81,2,+1.065,+1.065
3934.128,81,2,+1.072,+1.072
3938.206,81,2,+0.943,+0.943
3941.112,81,2,+0.842,+0.842
3945.3,81,2,+0.864,+0.864
3947.956,81,2,+0.993,+0.993
3952.69,81,2,+1.112,+1.112
3958.643,81,2,+2.643,+2.643
3968.799,81,2,+2.677,+2.677
3972.69,81,2,+2.703,+2.703
3975.956,81,2,+2.696,+2.696
3977.893,81,2,+2.624,+2.624
3985.502,81,2,+1.353,+1.353
3993.549,81,2,+1.281,+1.281
3998.799,81,2,+1.712,+1.712
4005.596,81,2,+1.518,+1.518
4012.658,81,2,+0.865,+0.865
4016.424,81,2,+1.173,+1.173
4026.767,81,2,+1.135,+1.135
4031.361,81,2,+1.598,+1.598
4038.533,81,2,+1.032,+1.032
4043.361,81,2,+0.697,+0.697
4050.002,81,2,+0.508,+0.508
4059.986,81,2,+1.295,+1.295
4064.08,81,2,+0.731,+0.731
4071.345,81,2,+0.994,+0.994
4076.142,81,2,+0.751,+0.751
4083.423,81,2,+1.596,+1.596
4087.501,81,2,+0.551,+0.551
4095.36,81,2,+0.698,+0.698
4101.657,81,2,+0.909,+0.909
4106.923,81,2,+1.066,+1.066
4112.657,81,2,+1.092,+1.092
4116.47,81,2,+1.082,+1.082
4118.782,81,2,+0.821,+0.821
4127.844,81,2,+1.306,+1.306
4135.766,81,2,+0.691,+0.691
4140.688,81,2,+1.147,+1.147
4146.079,81,2,+0.443,+0.443
4154.047,81,2,+1.007,+1.007
4157.532,81,2,+1.074,+1.074
4168.297,81,2,+1.036,+1.036
4171.86,81,2,+0.829,+0.829
4180.188,81,2,+0.995,+0.995
4184.484,81,2,+0.965,+0.965
4191.547,81,2,+0.823,+0.823
4201.187,81,2,+1.149,+1.149
4205.422,81,2,+1.130,+1.130
4212.594,81,2,+0.795,+0.795
4217.468,81,2,+0.582,+0.582
4224.953,81,2,+1.650,+1.650
4228.968,81,2,+0.511,+0.511
4237.109,81,2,+0.764,+0.764
4242.656,81,2,+0.851,+0.851
4249.327,81,2,+1.121,+1.121
4253.062,81,2,+0.483,+0.483
4257.687,81,2,+0.684,+0.684
4261.296,81,2,+1.861,+1.861
4269.171,81,2,+0.716,+0.716
4276.796,81,2,+0.776,+0.776
4282.093,81,2,+0.707,+0.707
4286.921,81,2,+0.947,+0.947
4296.561,81,2,+1.453,+1.453
4299.218,81,2,+1.547,+1.547
4309.686,81,2,+1.367,+1.367
4314.139,81,2,+0.594,+0.594
4321.389,81,2,+0.752,+0.752
4324.983,81,2,+0.354,+0.354
4332.061,81,2,+0.951,+0.951
4341.342,81,2,+0.911,+0.911
4345.811,81,2,+0.486,+0.486
4362.795,81,2,+0.678,+0.678
4372.717,81,2,+0.821,+0.821
4377.545,81,2,+1.112,+1.112
4380.31,81,2,+1.277,+1.277
4384.92,81,2,+1.301,+1.301
4388.763,81,2,+1.496,+1.496
4393.185,81,2,+1.498,+1.498
4396.17,81,2,+1.444,+1.444
4399.076,81,3,+1.444,+1.444
4399.17,81,3,+1.394,+0.042
4401.013,81,3,+1.334,+0.069
4406.482,81,3,+1.513,+0.069
4406.513,81,2,+1.513,+0.069
4411.591,81,2,+1.610,+1.610
4415.123,81,2,+1.597,+1.597
4418.357,81,2,+1.546,+1.546
4423.247,81,2,+1.572,+1.572
4425.279,81,2,+1.547,+1.547
4432.2,81,2,+1.743,+1.743
4435.029,81,2,+1.766,+1.766
4440.013,81,2,+1.900,+1.900
4442.685,81,2,+1.887,+1.887
4446.388,81,2,+1.792,+1.792
4452.278,81,2,+1.959,+1.959
4454.95,81,2,+1.956,+1.956
4458.981,81,2,+1.667,+1.667
4461.825,81,2,+1.429,+1.429
4465.95,81,2,+1.370,+1.370
4468.684,81,2,+1.460,+1.460
4473.356,81,2,+1.560,+1.560
4477.091,81,2,+1.597,+1.597
4481.45,81,2,+1.549,+1.549
4484.419,81,2,+1.468,+1.468
4487.34,81,2,+1.364,+1.364
4489.184,81,2,+1.325,+1.325
4494.512,81,2,+1.347,+1.347
4499.606,81,2,+1.431,+1.431
4503.059,81,2,+1.400,+1.400
4506.262,81,2,+1.360,+1.360
4511.278,81,2,+1.480,+1.480
4513.403,81,2,+1.538,+1.538
4520.356,81,2,+1.792,+1.792
4523.168,81,2,+1.785,+1.785
4528.153,81,2,+1.905,+1.905
4530.809,81,2,+1.902,+1.902
4534.543,81,2,+1.922,+1.922
4540.402,81,2,+2.027,+2.027
4543.074,81,2,+2.020,+2.020
4547.152,81,2,+1.793,+1.793
4550.105,81,2,+1.554,+1.554
4554.23,81,2,+1.477,+1.477
4556.855,81,2,+1.526,+1.526
4561.48,81,2,+1.607,+1.607
4565.136,81,2,+1.471,+1.471
4569.496,81,2,+1.349,+1.349
4572.418,81,2,+1.259,+1.259
4575.355,81,2,+1.161,+1.161
4577.183,81,2,+1.136,+1.136
4582.511,81,2,+1.096,+1.096
4587.605,81,2,+1.194,+1.194
4591.027,81,2,+1.184,+1.184
4594.246,81,2,+1.164,+1.164
4599.308,81,2,+1.215,+1.215
4601.386,81,2,+1.241,+1.241
4608.417,81,2,+1.499,+1.499
4611.167,81,2,+1.516,+1.516
4616.261,81,2,+1.658,+1.658
4618.933,81,2,+1.648,+1.648
4622.683,81,2,+1.621,+1.621
4628.542,81,2,+1.670,+1.670
4631.229,81,2,+1.660,+1.660
4635.308,81,2,+1.451,+1.451
4638.339,81,2,+1.318,+1.318
4642.558,81,2,+1.281,+1.281
4645.182,81,2,+1.318,+1.318
4649.807,81,2,+1.379,+1.379
4653.698,81,2,+1.407,+1.407
4658.089,81,2,+1.351,+1.351
4661.01,81,2,+1.281,+1.281
4663.948,81,2,+1.187,+1.187
4665.776,81,2,+1.142,+1.142
4671.182,81,2,+1.144,+1.144
4676.182,81,2,+1.195,+1.195
4679.588,81,2,+1.158,+1.158
4682.791,81,2,+1.105,+1.105
4687.682,81,2,+0.866,+0.866
4689.729,81,2,+0.819,+0.819
4696.619,81,2,+0.850,+0.850
4699.447,81,2,+0.815,+0.815
4704.369,81,2,+0.708,+0.708
4707.026,81,2,+0.678,+0.678
4710.666,81,2,+0.522,+0.522
4716.572,81,2,+0.571,+0.571
4719.26,81,2,+0.546,+0.546
4723.244,81,2,+0.235,+0.235
4726.353,81,2,+0.183,+0.183
4730.65,81,2,+0.239,+0.239
4733.416,81,2,+0.368,+0.368
