Time,Driver,Position,GapToLeader,IntervalToPositionAhead
4.376,1,1,LAP 1,LAP 1
3531.218,1,1,LAP 2,LAP 2
3642.474,1,1,LAP 3,LAP 3
3768.335,1,1,LAP 4,LAP 4
3860.944,1,1,LAP 5,LAP 5
3953.033,1,1,LAP 6,LAP 6
4045.129,1,1,LAP 7,LAP 7
4137.206,1,1,LAP 8,LAP 8
4229.774,1,1,LAP 9,LAP 9
4322.355,1,1,LAP 10,LAP 10
4414.587,1,1,LAP 11,LAP 11
4507.187,1,1,LAP 12,LAP 12
4599.466,1,1,LAP 13,LAP 13
4691.751,1,1,LAP 14,LAP 14
4694.505,1,2,LAP 14,LAP 14
4694.605,1,2,+0.027,+0.027
4696.527,1,2,+0.046,+0.046
4702.301,1,2,+0.466,+0.466
4706.488,1,2,+0.639,+0.639
4710.331,1,2,+0.703,+0.703
4713.704,1,2,+0.748,+0.748
4716.064,1,2,+0.856,+0.856
4719.39,1,2,+0.941,+0.941
4724.391,1,2,+1.055,+1.055
4727.715,1,2,+1.090,+1.090
4731.33,1,2,+1.097,+1.097
4734.089,1,2,+1.078,+1.078
4737.505,1,2,+0.996,+0.996
4741.217,1,2,+0.968,+0.968
4746.728,1,2,+1.068,+1.068
4750.423,1,2,+1.172,+1.172
4754.729,1,2,+1.298,+1.298
4759.589,1,2,+1.353,+1.353
4764.026,1,2,+1.387,+1.387
4768.732,1,2,+1.396,+1.396
4772.904,1,2,+1.381,+1.381
4775.089,1,2,+1.416,+1.416
4779.506,1,2,+1.582,+1.582
4782.58,1,2,+1.623,+1.623
4785.685,1,2,+1.643,+1.643
4786.45,1,2,+1.642,+1.642
4789.23,1,3,+1.642,+1.642
4789.381,1,3,+1.648,+0.031
4791.331,1,3,+1.627,+0.033
4796.004,1,2,+1.627,+0.033
4796.014,1,2,+1.813,+1.813
4800.348,1,2,+2.622,+2.622
4804.243,1,2,+2.778,+2.778
4807.482,1,2,+2.728,+2.728
4809.801,1,2,+2.815,+2.815
4813.141,1,2,+2.952,+2.952
4818.062,1,2,+2.941,+2.941
4821.371,1,2,+2.994,+2.994
4825.029,1,2,+3.020,+3.020
4827.918,1,2,+3.026,+3.026
4831.201,1,2,+3.022,+3.022
4834.968,1,2,+3.051,+3.051
4840.628,1,2,+3.134,+3.134
4844.216,1,2,+3.178,+3.178
4848.489,1,2,+3.262,+3.262
4853.321,1,2,+3.238,+3.238
4857.725,1,2,+3.274,+3.274
4862.5,1,2,+3.298,+3.298
4866.627,1,2,+3.291,+3.291
4868.789,1,2,+3.348,+3.348
4873.204,1,2,+3.510,+3.510
4876.263,1,2,+3.539,+3.539
4879.397,1,2,+3.560,+3.560
4880.128,1,2,+3.562,+3.562
4883.248,1,2,+3.574,+3.574
