Time,Driver,Position,GapToLeader,IntervalToPositionAhead
4.892,44,1,LAP 1,LAP 1
2499.26,44,1,LAP 2,LAP 2
2594.029,44,1,LAP 3,LAP 3
2715.945,44,1,LAP 4,LAP 4
2863.023,44,1,LAP 5,LAP 5
2956.462,44,1,LAP 6,LAP 6
3047.303,44,1,LAP 7,LAP 7
3137.317,44,1,LAP 8,LAP 8
3227.024,44,1,LAP 9,LAP 9
3316.047,44,1,LAP 10,LAP 10
3405.572,44,1,LAP 11,LAP 11
3495.392,44,1,LAP 12,LAP 12
3585.024,44,1,LAP 13,LAP 13
3675.163,44,1,LAP 14,LAP 14
3766.212,44,1,LAP 15,LAP 15
3869.348,44,1,LAP 16,LAP 16
3971.688,44,1,LAP 17,LAP 17
4062.589,44,1,LAP 18,LAP 18
4154.076,44,1,LAP 19,LAP 19
4245.742,44,1,LAP 20,LAP 20
4336.857,44,1,LAP 21,LAP 21
4428.728,44,1,LAP 22,LAP 22
4520.949,44,1,LAP 23,LAP 23
4612.908,44,1,LAP 24,LAP 24
4705.025,44,1,LAP 25,LAP 25
4797.355,44,1,LAP 26,LAP 26
4889.621,44,1,LAP 27,LAP 27
4982.611,44,1,LAP 28,LAP 28
5100.855,44,1,LAP 29,LAP 29
5248.369,44,2,LAP 29,LAP 29
5250.463,44,3,LAP 29,LAP 29
5254.11,44,4,LAP 29,LAP 29
5255.821,44,1,LAP 29,LAP 29
5255.839,44,1,LAP 30,LAP 30
5272.477,44,2,LAP 30,LAP 30
5288.433,44,3,LAP 30,LAP 30
5289.73,44,4,LAP 30,LAP 30
5325.937,44,5,LAP 30,LAP 30
5329.497,44,5,+56.946,+3.468
5334.356,44,5,+56.396,+3.895
5342.578,44,5,+55.906,+5.184
5345.436,44,5,+55.400,+5.597
5349.483,44,5,+54.798,+5.831
5354.735,44,5,+54.645,+6.052
5357.813,44,5,+54.863,+6.428
5366.159,44,5,+51.707,+6.128
5369.657,44,5,+50.481,+5.990
5372.596,44,5,+48.568,+6.138
5377.042,44,5,+46.710,+6.602
5384.048,44,5,+44.734,+6.422
5388.644,44,5,+43.278,+6.631
5392.119,44,5,+41.540,+6.763
5396.534,44,5,+31.083,+6.981
5405.316,44,5,+29.657,+6.949
5422.192,44,5,+36.260,+15.264
5427.929,44,5,+36.688,+16.344
5431.007,44,5,+36.159,+16.428
5433.008,44,5,+35.557,+16.502
5435.196,44,5,+34.682,+16.642
5437.928,44,5,+33.897,+16.818
5441.259,44,5,+32.484,+17.010
5445.85,44,5,+30.727,+17.529
5452.852,44,5,+29.258,+17.944
5455.477,44,5,+28.138,+17.914
5459.383,44,5,+25.848,+18.008
5464.617,44,5,+23.807,+17.424
5467.523,44,5,+22.570,+16.463
5475.587,44,5,+20.724,+15.010
5479.026,44,5,+19.456,+14.023
5481.932,44,5,+16.882,+11.591
5486.105,44,5,+15.506,+10.187
5492.776,44,5,+13.376,+8.606
5496.904,44,5,+11.811,+7.046
5500.434,44,5,+9.712,+5.334
5505.159,44,5,+7.567,+2.417
5515.858,44,5,+6.350,+1.481
5527.11,44,5,+5.850,+1.506
5533.373,44,5,+5.589,+1.702
5538.905,44,5,+7.038,+2.073
5542.393,44,5,+7.888,+1.922
5545.983,44,5,+8.218,+2.383
5549.187,44,5,+7.589,+1.855
5554.282,44,5,+7.847,+2.041
5560.657,44,5,+8.319,+2.730
5568.61,44,5,+7.470,+2.654
5571.314,44,5,+7.043,+2.553
5576.595,44,5,+7.052,+2.302
5584.254,44,5,+8.323,+2.479
5587.846,44,5,+8.341,+2.369
5596.847,44,5,+6.641,+2.085
5600.815,44,5,+5.100,+1.617
5605.615,44,5,+3.809,+0.783
5613.598,44,5,+4.361,+0.926
5622.208,44,5,+3.493,+0.726
5628.537,44,5,+3.633,+1.153
5633.897,44,5,+3.730,+0.830
5640.381,44,5,+3.895,+0.746
5651.585,44,5,+3.496,+0.573
5663.481,44,5,+4.025,+1.008
5668.979,44,5,+3.162,+0.596
5673.62,44,5,+4.225,+1.814
5677.494,44,5,+5.210,+2.477
5680.402,44,5,+5.018,+2.384
5683.244,44,5,+3.354,+0.998
5688.386,44,5,+4.492,+1.562
5694.232,44,5,+4.992,+1.794
5702.215,44,5,+3.272,+0.704
5705.542,44,5,+3.251,+0.618
5709.951,44,5,+3.184,+0.648
5717.452,44,5,+4.225,+1.119
5721.107,44,5,+4.720,+0.950
5730.186,44,5,+4.273,+0.776
5734.844,44,5,+3.917,+0.979
5739.108,44,5,+3.236,+0.397
5744.968,44,5,+3.533,+0.855
5752.689,44,5,+2.854,+0.419
5758.736,44,5,+2.755,+0.733
5766.052,44,5,+2.639,+0.720
5774.815,44,5,+2.325,+0.462
5790.472,44,5,+1.944,+0.426
5800.066,44,5,+2.943,+0.524
5804.743,44,5,+3.587,+0.597
5807.724,44,5,+3.744,+0.456
5809.631,44,5,+3.770,+0.431
5811.79,44,5,+3.967,+0.449
5814.567,44,5,+4.183,+0.618
5817.925,44,5,+4.313,+0.759
5822.132,44,5,+4.700,+0.844
5828.945,44,5,+5.094,+0.741
5831.492,44,5,+5.497,+0.520
5835.18,44,5,+5.610,+0.342
5839.984,44,5,+5.471,+0.134
5842.461,44,5,+5.369,+0.014
5850.492,44,5,+6.097,+0.265
5853.883,44,5,+6.189,+0.269
5856.57,44,5,+6.168,+0.259
5860.445,44,5,+6.514,+0.358
5867.275,44,5,+7.158,+0.488
5871.386,44,5,+7.363,+0.598
5874.371,44,5,+7.449,+0.507
5878.636,44,5,+7.875,+0.676
5886.605,44,5,+8.379,+0.698
5894.558,44,5,+8.758,+0.496
5898.857,44,5,+8.952,+0.592
5901.736,44,5,+9.068,+0.689
5903.633,44,5,+9.069,+0.697
5905.498,44,5,+9.151,+0.712
5907.998,44,5,+9.235,+0.758
5911.014,44,5,+9.238,+0.756
5914.999,44,5,+9.345,+1.038
5921.576,44,5,+9.585,+0.754
5923.889,44,5,+9.825,+0.837
5927.595,44,5,+9.898,+0.845
5932.437,44,5,+9.793,+0.778
5934.974,44,5,+9.677,+0.793
5942.406,44,5,+9.645,+0.317
5945.641,44,5,+9.627,+0.260
5948.283,44,5,+9.573,+0.231
5951.971,44,5,+9.701,+0.421
5958.375,44,5,+9.879,+0.318
5962.338,44,5,+9.982,+0.399
5965.298,44,5,+10.002,+0.330
5969.47,44,5,+10.345,+0.514
5977.488,44,5,+10.786,+0.622
5985.131,44,5,+10.864,+0.370
5989.411,44,5,+11.022,+0.498
5992.264,44,5,+10.999,+0.456
5994.046,44,5,+10.966,+0.426
5995.982,44,5,+11.049,+0.546
5998.363,44,5,+11.062,+0.511
6001.488,44,5,+11.043,+0.390
