Time,Driver,Position,GapToLeader,IntervalToPositionAhead
9.326,44,1,LAP 1,LAP 1
2810.385,44,1,LAP 2,LAP 2
2905.788,44,1,LAP 3,LAP 3
3001.89,44,1,LAP 4,LAP 4
3097.96,44,1,LAP 5,LAP 5
3194.661,44,1,LAP 6,LAP 6
3291.02,44,1,LAP 7,LAP 7
3387.636,44,1,LAP 8,LAP 8
3483.637,44,1,LAP 9,LAP 9
3580.564,44,1,LAP 10,LAP 10
3677.438,44,1,LAP 11,LAP 11
3774.119,44,1,LAP 12,LAP 12
3871.059,44,1,LAP 13,LAP 13
3871.064,44,1,LAP 12,LAP 12
3871.064,44,1,LAP 13,LAP 13
3968.449,44,1,LAP 14,LAP 14
4065.967,44,1,LAP 15,LAP 15
4163.986,44,1,LAP 16,LAP 16
4261.638,44,1,LAP 17,LAP 17
4359.37,44,1,LAP 18,LAP 18
4456.573,44,1,LAP 19,LAP 19
9.326,1,2,,
2719.659,1,2,+0.124,+0.124
2720.911,1,2,+0.102,+0.102
2723.388,1,2,+0.241,+0.241
2728.438,1,2,+0.485,+0.485
2733.933,1,2,+0.530,+0.530
2738.019,1,2,+0.572,+0.572
2741.013,1,2,+0.555,+0.555
2747.988,1,2,+0.695,+0.695
2751.636,1,2,+0.694,+0.694
2755.631,1,2,+0.671,+0.671
2761.247,1,2,+0.808,+0.808
2765.758,1,2,+0.787,+0.787
2769.67,1,2,+0.769,+0.769
2775.761,1,2,+0.849,+0.849
2780.864,1,2,+0.900,+0.900
2785.058,1,2,+0.894,+0.894
2789.825,1,2,+0.871,+0.871
2793.652,1,2,+0.839,+0.839
2802.058,1,2,+0.940,+0.940
2805.907,1,2,+0.949,+0.949
2806.774,1,2,+0.901,+0.901
2811.091,1,2,+0.771,+0.771
2815.547,1,2,+0.722,+0.722
2816.709,1,2,+0.697,+0.697
2819.003,1,2,+0.664,+0.664
2824.011,1,2,+0.830,+0.830
2829.318,1,2,+0.793,+0.793
2833.478,1,2,+0.845,+0.845
2836.437,1,2,+0.834,+0.834
2843.393,1,2,+0.946,+0.946
2847.147,1,2,+0.934,+0.934
2851.129,1,2,+0.830,+0.830
2856.806,1,2,+0.824,+0.824
2861.358,1,2,+0.950,+0.950
2865.332,1,2,+0.988,+0.988
2871.358,1,2,+1.035,+1.035
2876.52,1,2,+1.014,+1.014
