Time,Driver,Position,GapToLeader,IntervalToPositionAhead
9.375,1,1,,
75.439,1,1,LAP 1,LAP 1
2972.671,1,1,LAP 2,LAP 2
3141.452,1,1,LAP 3,LAP 3
3296.015,1,1,LAP 4,LAP 4
3443.651,1,1,LAP 5,LAP 5
3587.477,1,1,LAP 6,LAP 6
3684.22,1,1,LAP 7,LAP 7
3780.678,1,1,LAP 8,LAP 8
3878.551,1,1,LAP 9,LAP 9
3975.716,1,1,LAP 10,LAP 10
4073.414,1,1,LAP 11,LAP 11
4171.305,1,1,LAP 12,LAP 12
4269.158,1,1,LAP 13,LAP 13
4367.176,1,1,LAP 14,LAP 14
4464.997,1,1,LAP 15,LAP 15
4562.444,1,1,LAP 16,LAP 16
4679.649,1,1,LAP 17,LAP 17
4832.746,1,1,LAP 18,LAP 18
4981.068,1,1,LAP 19,LAP 19
9.375,27,4,,
2860.182,27,4,+0.619,+0.288
2863.073,27,5,+0.619,+0.288
2863.198,27,5,+0.589,+0.003
2871.276,27,6,+0.589,+0.003
2871.838,27,7,+0.589,+0.003
2872.369,27,8,+0.589,+0.003
2872.448,27,9,+0.589,+0.003
2872.651,27,10,+0.589,+0.003
2872.76,27,11,+0.589,+0.003
2872.823,27,12,+0.589,+0.003
2873.01,27,13,+0.589,+0.003
2873.135,27,14,+0.589,+0.003
2873.557,27,15,+0.589,+0.003
2873.698,27,16,+0.589,+0.003
2874.073,27,17,+0.589,+0.003
2874.213,27,18,+0.589,+0.003
2875.385,27,19,+0.589,+0.003
2878.681,27,20,+0.589,+0.003
2879.256,27,19,+0.589,+0.003
2879.345,27,19,+9.951,+0.575
2885.554,27,17,+9.951,+0.575
2885.645,27,17,+12.899,+3.655
2892.457,27,17,+16.039,+1.420
2900.811,27,15,+16.039,+1.420
2900.904,27,15,+19.605,+11.085
2905.982,27,15,+21.280,+11.828
2912.592,27,15,+23.137,+12.800
2918.818,27,15,+24.938,+14.120
2929.959,27,15,+28.235,+16.456
2936.732,27,15,+30.685,+15.959
2941.738,27,15,+32.494,+13.163
2948.371,27,15,+34.886,+8.107
2958.077,27,15,+33.111,+4.358
2966.624,27,15,+31.618,+3.328
2974.093,27,15,+31.203,+2.706
2982.223,27,15,+30.840,+2.136
2987.786,27,15,+31.065,+2.228
2996.848,27,15,+31.838,+2.318
3038.511,27,15,+49.963,+0.684
3049.824,27,15,+47.814,+2.295
3054.886,27,15,+46.274,+3.020
3060.761,27,15,+41.628,+4.343
3068.918,27,15,+39.616,+6.601
3073.761,27,15,+38.358,+7.305
3080.246,27,15,+36.658,+8.549
3086.59,27,15,+33.034,+9.280
3096.808,27,15,+31.839,+8.085
3101.48,27,15,+30.744,+8.118
3105.04,27,15,+29.306,+8.212
3109.739,27,15,+27.249,+7.891
3118.973,27,15,+26.501,+6.326
3127.817,27,15,+26.519,+6.795
3135.906,27,15,+26.237,+7.639
3144.452,27,15,+26.779,+6.209
3150.17,27,15,+26.554,+6.994
3158.389,27,15,+24.774,+7.211
3162.706,27,15,+24.263,+6.253
3164.306,27,15,+24.122,+5.500
3165.607,27,15,+24.161,+4.810
3171.388,27,15,+23.010,+4.091
3175.076,27,15,+22.087,+3.824
3187.78,27,15,+22.703,+3.662
3193.004,27,15,+22.526,+3.509
3198.2,27,15,+19.261,+2.428
3206.778,27,15,+17.814,+3.281
3211.357,27,15,+16.637,+2.300
3218.56,27,15,+16.105,+2.294
3230.81,27,15,+19.361,+1.873
3244.141,27,15,+22.055,+2.097
3249.547,27,15,+22.171,+1.596
3253.395,27,15,+21.829,+1.819
3258.189,27,15,+21.210,+1.958
3268.926,27,15,+21.354,+2.703
3276.296,27,15,+19.998,+1.607
3282.817,27,15,+18.575,+1.197
3291.548,27,15,+19.370,+1.407
3297.1,27,15,+18.949,+2.143
3305.513,27,15,+17.517,+1.287
3312.475,27,15,+19.488,+2.444
3314.41,27,15,+19.721,+2.389
3315.917,27,15,+19.925,+2.216
3322.897,27,15,+19.992,+1.453
3326.194,27,15,+19.543,+1.193
3339.694,27,15,+22.355,+2.459
3345.741,27,15,+24.291,+3.510
3351.429,27,15,+22.726,+3.378
3357.496,27,15,+20.200,+2.811
3361.679,27,15,+18.724,+2.296
3368.41,27,15,+18.014,+2.947
3375.641,27,15,+18.872,+1.449
3385.218,27,15,+17.363,+1.320
3394.098,27,15,+21.208,+3.600
3398.142,27,15,+20.596,+3.994
3403.046,27,15,+18.439,+3.863
3412.17,27,15,+17.144,+2.124
3419.981,27,15,+15.962,+2.295
3427.049,27,15,+15.040,+1.912
3436.998,27,15,+16.994,+0.986
3441.994,27,15,+16.285,+1.118
3452.734,27,15,+17.201,+1.012
3458.169,27,15,+17.573,+1.484
3460.232,27,15,+18.048,+1.846
3462.763,27,15,+19.103,+1.723
3470.383,27,15,+19.940,+2.166
3473.117,27,15,+19.601,+2.304
