Time,Driver,Position,GapToLeader,IntervalToPositionAhead
8.624,1,1,LAP 1,LAP 1
131.546,1,1,LAP 0,LAP 0
131.556,1,1,LAP 1,LAP 1
2864.369,1,1,LAP 2,LAP 2
2963.066,1,1,LAP 3,LAP 3
3061.028,1,1,LAP 4,LAP 4
3159.108,1,1,LAP 5,LAP 5
3257.577,1,1,LAP 6,LAP 6
3355.801,1,1,LAP 7,LAP 7
3454.218,1,1,LAP 8,LAP 8
3552.938,1,1,LAP 9,LAP 9
3651.129,1,1,LAP 10,LAP 10
3749.38,1,1,LAP 11,LAP 11
3847.268,1,1,LAP 12,LAP 12
3945.295,1,1,LAP 13,LAP 13
4043.672,1,1,LAP 14,LAP 14
4142.025,1,1,LAP 15,LAP 15
4240.202,1,1,LAP 16,LAP 16
4338.421,1,1,LAP 17,LAP 17
4436.282,1,1,LAP 18,LAP 18
4534.264,1,1,LAP 19,LAP 19
8.624,63,2,,
2770.327,63,2,+0.229,+0.229
2773.112,63,2,+0.187,+0.187
2780.333,63,3,+0.187,+0.187
2780.5,63,3,+0.513,+0.036
2783.879,63,3,+0.604,+0.063
2787.838,63,3,+0.828,+0.208
2793.087,63,3,+1.022,+0.356
2796.8,63,3,+1.282,+0.462
2801.838,63,3,+1.673,+0.852
2806.267,63,3,+1.645,+0.846
2814.131,63,3,+1.609,+0.729
2818.336,63,3,+1.556,+0.725
2821.43,63,3,+1.483,+0.682
2825.527,63,3,+1.342,+0.598
2833.049,63,3,+1.847,+1.113
2840.005,63,3,+2.266,+1.416
2845.841,63,3,+2.387,+1.592
2851.279,63,3,+2.247,+1.446
2854.799,63,3,+2.107,+1.229
2860.713,63,3,+2.002,+0.996
2863.989,63,3,+1.963,+0.993
2866.286,63,3,+1.885,+0.929
2871.604,63,3,+1.759,+0.856
2873.883,63,3,+1.688,+0.759
2880.545,63,3,+1.719,+0.743
2883.838,63,3,+1.688,+0.720
2887.47,63,3,+1.605,+0.645
2892.401,63,3,+1.527,+0.534
2895.928,63,3,+1.670,+0.619
2900.72,63,3,+1.633,+0.785
2905.136,63,3,+1.573,+0.759
2913.011,63,3,+1.514,+0.746
2917.252,63,3,+1.514,+0.793
2920.334,63,3,+1.396,+0.771
2924.255,63,3,+1.113,+0.746
2931.369,63,3,+1.336,+0.719
2938.161,63,3,+1.545,+0.818
2944.02,63,3,+1.733,+0.877
2949.479,63,3,+1.612,+0.834
2953.107,63,3,+1.666,+0.754
2959.026,63,3,+1.623,+0.734
2962.339,63,3,+1.654,+0.783
2964.704,63,3,+1.649,+0.798
2969.933,63,3,+1.403,+0.778
2972.136,63,3,+1.312,+0.804
2978.74,63,3,+1.366,+0.784
2982.092,63,3,+1.363,+0.784
2985.711,63,3,+1.352,+0.734
2990.684,63,3,+1.549,+0.795
2994.131,63,3,+1.687,+0.896
2998.934,63,3,+1.716,+0.918
3003.365,63,3,+1.672,+0.893
3011.353,63,3,+1.814,+0.834
3015.606,63,3,+1.794,+0.846
3018.669,63,3,+1.678,+0.828
3022.547,63,3,+1.396,+0.788
3029.582,63,3,+1.480,+0.762
3036.398,63,3,+1.704,+0.887
3042.304,63,3,+1.926,+1.003
3047.849,63,3,+1.889,+0.979
3051.449,63,3,+1.967,+0.910
3057.339,63,3,+1.975,+0.928
3060.633,63,3,+1.997,+0.972
3062.927,63,3,+1.935,+0.942
3068.078,63,3,+1.694,+0.757
3070.207,63,3,+1.528,+0.616
3076.945,63,3,+1.718,+0.722
3080.239,63,3,+1.687,+0.699
3083.895,63,3,+1.661,+0.640
3088.795,63,3,+1.689,+0.613
3092.219,63,3,+1.777,+0.750
3097.013,63,3,+1.860,+0.835
3101.411,63,3,+1.801,+0.799
3109.337,63,3,+1.764,+0.712
3113.578,63,3,+1.723,+0.698
3116.612,63,3,+1.594,+0.662
3120.471,63,3,+1.284,+0.598
3127.668,63,3,+1.529,+0.763
3134.461,63,3,+1.695,+0.753
3140.401,63,3,+1.904,+0.800
3146.029,63,3,+1.886,+0.880
3149.636,63,3,+1.981,+0.771
3155.572,63,3,+2.081,+0.757
3158.906,63,3,+2.148,+0.809
3161.185,63,3,+2.086,+0.803
3166.37,63,3,+1.846,+0.619
3168.542,63,3,+1.694,+0.536
3175.312,63,3,+1.856,+0.553
3178.623,63,3,+1.836,+0.556
3182.233,63,3,+1.770,+0.483
3187.114,63,3,+1.802,+0.458
3190.659,63,3,+1.961,+0.593
3195.485,63,3,+2.089,+0.721
3199.805,63,3,+2.027,+0.699
3207.659,63,3,+1.888,+0.586
3211.85,63,3,+1.854,+0.604
3214.9,63,3,+1.725,+0.512
3218.788,63,3,+1.429,+0.273
3226.064,63,3,+1.744,+0.268
3232.757,63,3,+1.846,+0.317
3238.756,63,3,+2.065,+0.341
3244.403,63,3,+1.999,+0.416
3248.0,63,3,+2.018,+0.491
3253.895,63,3,+2.061,+0.548
3257.297,63,3,+2.100,+0.625
3259.662,63,3,+2.110,+0.677
3264.837,63,3,+1.884,+0.494
3267.03,63,3,+1.760,+0.359
3273.744,63,3,+1.901,+0.466
3277.06,63,3,+1.878,+0.452
3280.741,63,3,+1.868,+0.407
3285.584,63,3,+1.856,+0.458
3288.994,63,3,+1.935,+0.523
3293.781,63,3,+1.985,+0.613
3298.304,63,3,+1.956,+0.603
3306.214,63,3,+1.883,+0.549
3310.342,63,3,+1.813,+0.501
3313.352,63,3,+1.673,+0.390
3317.21,63,3,+1.359,+0.126
3324.429,63,3,+1.597,+0.119
3331.182,63,3,+1.783,+0.045
3337.414,63,3,+2.188,+0.114
3343.185,63,3,+2.379,+0.377
3346.975,63,3,+2.649,+0.663
3352.978,63,3,+2.871,+0.787
3356.414,63,3,+2.964,+0.837
3358.732,63,3,+2.949,+0.788
3363.978,63,3,+2.724,+0.581
3366.138,63,3,+2.589,+0.448
3372.984,63,3,+2.810,+0.652
3376.311,63,3,+2.788,+0.637
3379.933,63,3,+2.729,+0.573
3384.792,63,3,+2.779,+0.707
3388.219,63,3,+2.890,+0.826
3393.084,63,3,+3.000,+0.998
3397.503,63,3,+2.970,+0.972
3405.504,63,3,+2.996,+1.013
3409.689,63,3,+2.925,+1.011
3412.735,63,3,+2.807,+0.929
3416.705,63,3,+2.573,+0.740
3423.802,63,3,+2.656,+0.802
3430.627,63,3,+2.865,+0.976
3436.528,63,3,+2.981,+0.966
3442.142,63,3,+3.033,+1.096
3445.728,63,3,+3.071,+1.135
3451.563,63,3,+3.082,+1.130
3454.961,63,3,+3.093,+1.130
3457.3,63,3,+3.056,+1.132
3462.599,63,3,+2.961,+1.072
3464.768,63,3,+2.857,+0.987
3471.461,63,3,+2.892,+1.109
3474.759,63,3,+2.877,+1.092
3478.427,63,3,+2.879,+1.082
3483.305,63,3,+2.960,+1.224
3486.767,63,3,+3.063,+1.326
