Time,Driver,Position,GapToLeader,IntervalToPositionAhead
11.246,4,1,LAP 1,LAP 1
66.254,4,1,LAP 0,LAP 0
66.258,4,1,LAP 1,LAP 1
2660.517,4,2,LAP 1,LAP 1
2660.56,4,3,LAP 1,LAP 1
2660.582,4,4,LAP 1,LAP 1
2660.948,4,5,LAP 1,LAP 1
2660.983,4,6,LAP 1,LAP 1
2661.063,4,7,LAP 1,LAP 1
2661.322,4,8,LAP 1,LAP 1
2661.358,4,9,LAP 1,LAP 1
2661.38,4,10,LAP 1,LAP 1
2661.441,4,11,LAP 1,LAP 1
2661.549,4,12,LAP 1,LAP 1
2661.651,4,13,LAP 1,LAP 1
2661.74,4,14,LAP 1,LAP 1
2661.762,4,15,LAP 1,LAP 1
2662.09,4,1,LAP 1,LAP 1
2741.091,4,1,LAP 2,LAP 2
2827.118,4,1,LAP 3,LAP 3
2913.118,4,1,LAP 4,LAP 4
2999.422,4,1,LAP 5,LAP 5
3085.529,4,1,LAP 6,LAP 6
3171.313,4,1,LAP 7,LAP 7
3257.157,4,1,LAP 8,LAP 8
3342.66,4,1,LAP 9,LAP 9
3428.166,4,1,LAP 10,LAP 10
3513.247,4,1,LAP 11,LAP 11
3598.121,4,1,LAP 12,LAP 12
3682.981,4,1,LAP 13,LAP 13
3767.29,4,1,LAP 14,LAP 14
3852.522,4,1,LAP 15,LAP 15
3936.933,4,1,LAP 16,LAP 16
4021.46,4,1,LAP 17,LAP 17
4105.882,4,1,LAP 18,LAP 18
4190.542,4,1,LAP 19,LAP 19
4276.473,4,2,LAP 19,LAP 19
4276.756,4,2,+0.136,+0.136
11.246,63,2,,
2660.175,63,2,+0.209,+0.209
2660.517,63,3,+0.209,+0.209
2660.56,63,4,+0.209,+0.209
2660.582,63,5,+0.209,+0.209
2660.948,63,6,+0.209,+0.209
2660.983,63,7,+0.209,+0.209
2661.063,63,8,+0.209,+0.209
2661.322,63,9,+0.209,+0.209
2661.358,63,10,+0.209,+0.209
2661.38,63,11,+0.209,+0.209
2661.441,63,12,+0.209,+0.209
2661.549,63,13,+0.209,+0.209
2661.651,63,14,+0.209,+0.209
2661.74,63,15,+0.209,+0.209
2661.762,63,16,+0.209,+0.209
2662.384,63,2,+0.209,+0.209
2662.459,63,2,+0.182,+0.182
2667.93,63,3,+0.182,+0.182
2668.06,63,3,+0.378,+0.017
2673.447,63,3,+0.859,+0.235
2677.005,63,3,+0.915,+0.155
2680.361,63,3,+0.889,+0.124
2685.452,63,3,+1.298,+0.358
2687.459,63,3,+1.352,+0.334
2694.461,63,3,+1.540,+0.347
2697.231,63,3,+1.458,+0.250
2702.363,63,3,+1.784,+0.513
2705.083,63,3,+1.849,+0.575
2708.715,63,3,+1.858,+0.629
2714.713,63,3,+2.173,+0.796
2717.318,63,3,+2.167,+0.784
2721.208,63,3,+2.059,+0.762
2724.029,63,3,+2.009,+0.750
2727.84,63,3,+1.900,+0.654
2730.394,63,3,+1.879,+0.669
2734.906,63,3,+1.753,+0.585
2738.411,63,3,+1.682,+0.553
2742.715,63,3,+1.593,+0.499
2745.766,63,3,+1.501,+0.439
2748.743,63,3,+1.394,+0.377
2750.604,63,3,+1.359,+0.381
2755.977,63,3,+1.549,+0.561
2760.945,63,3,+1.707,+0.563
2764.429,63,3,+1.699,+0.517
2767.66,63,3,+1.617,+0.456
2772.547,63,3,+1.777,+0.528
2774.529,63,3,+1.791,+0.497
2781.675,63,3,+1.978,+0.771
2784.447,63,3,+1.940,+0.764
2789.237,63,3,+1.926,+0.729
2791.879,63,3,+1.904,+0.705
2795.409,63,3,+1.866,+0.719
2801.296,63,3,+1.983,+0.748
2803.861,63,3,+1.961,+0.718
2807.655,63,3,+1.867,+0.657
2810.35,63,3,+1.860,+0.703
2814.188,63,3,+1.871,+0.707
2816.618,63,3,+1.881,+0.713
2821.072,63,3,+1.834,+0.584
2824.607,63,3,+1.868,+0.681
