Time,Driver,Position,GapToLeader,IntervalToPositionAhead
4.251,44,1,LAP 1,LAP 1
2653.027,44,2,LAP 1,LAP 1
2653.322,44,2,+0.273,+0.273
2656.52,44,2,+0.179,+0.179
2660.359,44,2,+0.364,+0.364
2665.698,44,2,+0.324,+0.324
2669.465,44,2,+0.239,+0.239
2673.661,44,2,+0.071,+0.071
2674.878,44,2,+0.029,+0.029
2679.776,44,2,+0.318,+0.318
2684.754,44,2,+0.343,+0.343
2690.064,44,2,+0.188,+0.188
2693.885,44,1,LAP 1,LAP 1
2697.509,44,2,LAP 1,LAP 1
2697.937,44,2,+0.396,+0.396
2700.372,44,2,+0.407,+0.407
2702.728,44,2,+0.398,+0.398
2706.382,44,2,+0.663,+0.663
2710.778,44,2,+0.925,+0.925
2715.56,44,2,+0.884,+0.884
2717.532,44,2,+0.807,+0.807
2720.589,44,2,+0.800,+0.800
2725.3,44,2,+0.934,+0.934
2726.478,44,2,+0.905,+0.905
2733.322,44,2,+1.116,+1.116
2736.211,44,2,+1.149,+1.149
2741.499,44,2,+1.057,+1.057
2744.281,44,2,+1.054,+1.054
2747.357,44,2,+1.027,+1.027
2751.099,44,2,+1.186,+1.186
2756.54,44,2,+1.212,+1.212
2760.345,44,2,+1.190,+1.190
2764.674,44,2,+1.141,+1.141
2765.952,44,2,+1.128,+1.128
2770.649,44,2,+1.305,+1.305
2775.666,44,2,+1.292,+1.292
2781.14,44,2,+1.277,+1.277
2784.946,44,2,+1.036,+1.036
2788.696,44,2,+0.975,+0.975
2791.105,44,2,+0.931,+0.931
2793.464,44,2,+0.907,+0.907
2796.899,44,2,+0.942,+0.942
2801.377,44,2,+1.155,+1.155
2806.147,44,2,+1.107,+1.107
2808.149,44,2,+1.031,+1.031
2811.097,44,2,+0.982,+0.982
2816.042,44,2,+1.178,+1.178
2817.193,44,2,+1.168,+1.168
2823.99,44,2,+1.208,+1.208
2826.865,44,2,+1.135,+1.135
2831.593,44,2,+1.006,+1.006
2834.762,44,2,+0.975,+0.975
2837.871,44,2,+0.935,+0.935
2841.672,44,2,+1.110,+1.110
2847.047,44,2,+1.073,+1.073
2850.843,44,2,+1.045,+1.045
2854.987,44,2,+0.850,+0.850
2856.207,44,2,+0.775,+0.775
2861.045,44,2,+0.998,+0.998
2866.283,44,2,+1.153,+1.153
2871.747,44,2,+1.122,+1.122
2875.568,44,2,+0.867,+0.867
2879.413,44,2,+0.943,+0.943
2881.844,44,2,+0.912,+0.912
2884.123,44,2,+0.868,+0.868
2887.639,44,2,+1.053,+1.053
2892.095,44,2,+1.195,+1.195
2894.449,44,2,+1.153,+1.153
2896.738,44,2,+1.049,+1.049
2898.689,44,2,+0.906,+0.906
2901.592,44,2,+0.867,+0.867
2906.42,44,2,+1.008,+1.008
2907.539,44,2,+0.988,+0.988
2914.535,44,2,+1.266,+1.266
2917.438,44,2,+1.305,+1.305
2922.164,44,2,+1.206,+1.206
2925.435,44,2,+1.211,+1.211
2928.52,44,2,+1.169,+1.169
2932.295,44,2,+1.338,+1.338
2937.723,44,2,+1.358,+1.358
2941.573,44,2,+1.335,+1.335
2945.878,44,2,+1.210,+1.210
2947.066,44,2,+1.150,+1.150
2951.724,44,2,+1.181,+1.181
2957.085,44,2,+1.416,+1.416
2962.495,44,2,+1.384,+1.384
2966.372,44,2,+1.153,+1.153
2970.108,44,2,+1.152,+1.152
2972.469,44,2,+1.116,+1.116
2974.849,44,2,+1.101,+1.101
2978.285,44,2,+1.186,+1.186
2982.721,44,2,+1.329,+1.329
2985.075,44,2,+1.325,+1.325
2987.457,44,2,+1.284,+1.284
2989.484,44,2,+1.225,+1.225
2992.441,44,2,+1.238,+1.238
2997.242,44,2,+1.443,+1.443
2998.405,44,2,+1.434,+1.434
3005.256,44,2,+1.653,+1.653
3008.154,44,2,+1.639,+1.639
3012.893,44,2,+1.538,+1.538
3016.043,44,2,+1.463,+1.463
3019.053,44,2,+1.298,+1.298
3022.775,44,2,+1.379,+1.379
3028.252,44,2,+1.466,+1.466
3032.08,44,2,+1.457,+1.457
3036.35,44,2,+1.367,+1.367
3037.56,44,2,+1.330,+1.330
3042.213,44,2,+1.439,+1.439
3047.429,44,2,+1.505,+1.505
3052.829,44,2,+1.460,+1.460
3056.666,44,2,+1.229,+1.229
3060.449,44,2,+1.224,+1.224
3062.792,44,2,+1.178,+1.178
3065.148,44,2,+1.144,+1.144
3068.511,44,2,+1.121,+1.121
3072.929,44,2,+1.261,+1.261
3075.281,44,2,+1.241,+1.241
3077.675,44,2,+1.193,+1.193
3079.7,44,2,+1.121,+1.121
3082.615,44,2,+1.136,+1.136
3087.345,44,2,+1.226,+1.226
3088.469,44,2,+1.196,+1.196
3095.512,44,2,+1.458,+1.458
3098.454,44,2,+1.482,+1.482
3103.244,44,2,+1.383,+1.383
3106.474,44,2,+1.413,+1.413
3109.535,44,2,+1.385,+1.385
3113.308,44,2,+1.540,+1.540
3118.751,44,2,+1.595,+1.595
3122.535,44,2,+1.587,+1.587
3126.791,44,2,+1.523,+1.523
3128.058,44,2,+1.499,+1.499
3132.794,44,2,+1.686,+1.686
3137.927,44,2,+1.785,+1.785
3143.373,44,2,+1.775,+1.775
3147.218,44,2,+1.548,+1.548
3151.026,44,2,+1.602,+1.602
3153.44,44,2,+1.575,+1.575
3155.859,44,2,+1.567,+1.567
3159.218,44,2,+1.640,+1.640
3163.598,44,2,+1.747,+1.747
3166.017,44,2,+1.727,+1.727
3168.314,44,2,+1.678,+1.678
3170.374,44,2,+1.610,+1.610
3173.238,44,2,+1.571,+1.571
3177.993,44,2,+1.635,+1.635
3179.151,44,2,+1.613,+1.613
3185.975,44,2,+1.744,+1.744
3188.975,44,2,+1.734,+1.734
3193.669,44,2,+1.633,+1.633
3196.877,44,2,+1.638,+1.638
3199.978,44,2,+1.570,+1.570
3203.635,44,2,+1.709,+1.709
3209.095,44,2,+1.702,+1.702
3212.89,44,2,+1.703,+1.703
3217.246,44,2,+1.656,+1.656
3218.46,44,2,+1.630,+1.630
3223.177,44,2,+1.795,+1.795
3228.411,44,2,+1.912,+1.912
3233.883,44,2,+1.861,+1.861
3237.765,44,2,+1.646,+1.646
3241.506,44,2,+1.653,+1.653
3243.929,44,2,+1.626,+1.626
3246.363,44,2,+1.631,+1.631
3249.738,44,2,+1.656,+1.656
3254.106,44,2,+1.793,+1.793
3256.52,44,2,+1.777,+1.777
3258.876,44,2,+1.733,+1.733
3260.898,44,2,+1.671,+1.671
3263.826,44,2,+1.686,+1.686
3268.563,44,2,+1.783,+1.783
3269.749,44,2,+1.766,+1.766
3276.654,44,2,+2.001,+2.001
3279.479,44,2,+2.002,+2.002
3284.252,44,2,+1.906,+1.906
3287.497,44,2,+1.873,+1.873
3290.495,44,2,+1.766,+1.766
3294.239,44,2,+1.898,+1.898
3299.639,44,2,+1.881,+1.881
3303.461,44,2,+1.879,+1.879
3307.788,44,2,+1.825,+1.825
3308.991,44,2,+1.800,+1.800
3313.79,44,2,+2.009,+2.009
3319.026,44,2,+2.086,+2.086
3324.449,44,2,+2.030,+2.030
3328.297,44,2,+1.783,+1.783
3332.028,44,2,+1.755,+1.755
3334.415,44,2,+1.713,+1.713
3336.753,44,2,+1.687,+1.687
3340.197,44,2,+1.765,+1.765
3344.557,44,2,+1.930,+1.930
3346.9,44,2,+1.924,+1.924
3349.301,44,2,+1.883,+1.883
3351.301,44,2,+1.821,+1.821
3354.235,44,2,+1.790,+1.790
3358.932,44,2,+1.941,+1.941
3360.048,44,2,+1.911,+1.911
3366.926,44,2,+2.112,+2.112
3369.816,44,2,+2.117,+2.117
3374.609,44,2,+2.038,+2.038
3377.84,44,2,+2.039,+2.039
3380.876,44,2,+1.981,+1.981
