Time,Driver,Position,GapToLeader,IntervalToPositionAhead
2.619,20,1,LAP 1,LAP 1
3439.167,20,1,LAP 2,LAP 2
3514.271,20,1,LAP 3,LAP 3
3518.813,20,2,LAP 3,LAP 3
3518.889,20,2,+0.107,+0.107
3523.198,20,2,+0.279,+0.279
3525.949,20,2,+0.248,+0.248
3528.861,20,2,+0.237,+0.237
3531.582,20,2,+0.239,+0.239
3533.691,20,2,+0.241,+0.241
3540.094,20,2,+0.470,+0.470
3543.933,20,2,+0.538,+0.538
3545.886,20,2,+0.581,+0.581
3550.639,20,2,+0.842,+0.842
3555.805,20,2,+0.949,+0.949
3561.202,20,2,+0.907,+0.907
3567.882,20,2,+1.010,+1.010
3572.457,20,2,+1.021,+1.021
3579.333,20,2,+1.046,+1.046
3582.562,20,2,+1.083,+1.083
3586.583,20,2,+1.113,+1.113
3587.742,20,2,+1.121,+1.121
3590.171,20,3,+1.121,+1.121
3590.255,20,3,+1.162,+0.090
3592.69,20,3,+1.242,+0.274
3594.843,20,3,+1.444,+0.461
3599.032,20,3,+1.516,+0.523
3601.821,20,3,+1.590,+0.597
3604.732,20,3,+1.610,+0.625
3607.395,20,3,+1.561,+0.604
3609.421,20,3,+1.471,+0.552
3615.841,20,4,+1.471,+0.552
3616.228,20,4,+2.242,+0.359
3620.298,20,4,+2.322,+0.429
3622.158,20,4,+2.363,+0.463
3627.145,20,4,+2.910,+0.806
3632.541,20,4,+3.121,+0.971
3637.908,20,4,+3.160,+1.070
3644.669,20,4,+3.258,+1.198
3649.233,20,4,+3.337,+1.358
3656.132,20,4,+3.328,+1.401
3659.362,20,4,+3.386,+1.451
3663.407,20,4,+3.419,+1.501
3664.507,20,4,+3.424,+1.521
3667.048,20,4,+3.451,+1.575
3669.389,20,4,+3.471,+1.609
3671.373,20,4,+3.429,+1.574
3675.48,20,4,+3.487,+1.592
3678.295,20,4,+3.575,+1.698
3681.238,20,4,+3.611,+1.766
3683.978,20,4,+3.628,+1.809
3686.056,20,4,+3.642,+1.840
3692.159,20,4,+3.725,+1.900
3696.141,20,4,+3.804,+1.985
3698.059,20,4,+3.823,+2.000
3702.714,20,4,+4.102,+2.013
