Time,Driver,Position,GapToLeader,IntervalToPositionAhead
7.292,1,1,LAP 1,LAP 1
3968.583,1,1,LAP 2,LAP 2
4037.339,1,1,LAP 3,LAP 3
4105.989,1,1,LAP 4,LAP 4
4174.526,1,1,LAP 5,LAP 5
4242.943,1,1,LAP 6,LAP 6
4311.413,1,1,LAP 7,LAP 7
4380.121,1,1,LAP 8,LAP 8
4448.832,1,1,LAP 9,LAP 9
4517.766,1,1,LAP 10,LAP 10
4586.85,1,1,LAP 11,LAP 11
4655.933,1,1,LAP 12,LAP 12
4724.961,1,1,LAP 13,LAP 13
4794.103,1,1,LAP 14,LAP 14
4863.197,1,1,LAP 15,LAP 15
4932.215,1,1,LAP 16,LAP 16
5001.303,1,1,LAP 17,LAP 17
5070.478,1,1,LAP 18,LAP 18
5139.86,1,1,LAP 19,LAP 19
5209.501,1,1,LAP 20,LAP 20
5278.596,1,1,LAP 21,LAP 21
5347.962,1,1,LAP 22,LAP 22
5417.192,1,1,LAP 23,LAP 23
7.292,16,2,,
3902.486,16,2,+0.078,+0.078
3904.455,16,3,+0.078,+0.078
3904.499,16,3,+0.313,+0.019
3908.996,16,3,+0.499,+0.231
3912.088,16,3,+0.462,+0.248
3914.519,16,3,+0.408,+0.254
3917.2,16,3,+0.323,+0.265
3919.576,16,3,+0.416,+0.394
3925.092,16,3,+0.554,+0.129
3929.649,16,3,+0.408,+0.071
3931.839,16,3,+0.349,+0.059
3938.935,16,3,+0.490,+0.059
3938.935,16,2,+0.490,+0.059
3943.061,16,2,+0.519,+0.519
3948.215,16,2,+0.744,+0.744
3952.249,16,2,+0.898,+0.898
3957.342,16,2,+0.963,+0.963
3959.852,16,2,+0.995,+0.995
3962.667,16,2,+1.023,+1.023
3963.99,16,2,+1.026,+1.026
3966.749,16,2,+1.032,+1.032
3969.646,16,2,+1.023,+1.023
3973.194,16,2,+1.043,+1.043
3974.746,16,2,+1.053,+1.053
3978.618,16,2,+1.148,+1.148
3981.732,16,2,+1.165,+1.165
3984.188,16,2,+1.154,+1.154
3986.862,16,2,+1.181,+1.181
3989.244,16,2,+1.209,+1.209
3994.674,16,2,+1.307,+1.307
3999.416,16,2,+1.296,+1.296
4001.64,16,2,+1.317,+1.317
4008.796,16,2,+1.547,+1.547
4012.918,16,2,+1.565,+1.565
4017.939,16,2,+1.771,+1.771
4021.886,16,2,+1.838,+1.838
4027.004,16,2,+1.839,+1.839
4029.481,16,2,+1.902,+1.902
4032.264,16,2,+1.874,+1.874
4033.566,16,2,+1.861,+1.861
4036.312,16,2,+1.864,+1.864
4039.235,16,2,+1.862,+1.862
4042.767,16,2,+1.853,+1.853
4044.282,16,2,+1.830,+1.830
4048.117,16,2,+1.908,+1.908
4051.18,16,2,+1.909,+1.909
4053.632,16,2,+1.896,+1.896
4056.34,16,2,+1.881,+1.881
4058.607,16,2,+1.873,+1.873
4063.91,16,2,+1.949,+1.949
4068.656,16,2,+1.946,+1.946
4070.905,16,2,+1.944,+1.944
4077.886,16,2,+1.990,+1.990
4082.05,16,2,+2.013,+2.013
4086.898,16,2,+2.068,+2.068
4090.741,16,2,+2.018,+2.018
4095.941,16,2,+2.076,+2.076
4098.409,16,2,+2.105,+2.105
4101.083,16,2,+1.994,+1.994
4102.386,16,2,+1.960,+1.960
4105.156,16,2,+2.014,+2.014
4108.034,16,2,+2.023,+2.023
4111.524,16,2,+2.011,+2.011
4113.107,16,2,+1.991,+1.991
4116.902,16,2,+2.106,+2.106
4119.996,16,2,+2.118,+2.118
4122.424,16,2,+2.108,+2.108
4125.12,16,2,+2.101,+2.101
4127.373,16,2,+2.034,+2.034
4132.713,16,2,+2.063,+2.063
4137.402,16,2,+2.015,+2.015
4139.563,16,2,+2.014,+2.014
4146.541,16,2,+2.038,+2.038
4150.591,16,2,+2.028,+2.028
4155.428,16,2,+2.043,+2.043
4159.214,16,2,+1.966,+1.966
4164.265,16,2,+1.937,+1.937
4166.738,16,2,+1.938,+1.938
4169.43,16,2,+1.827,+1.827
4170.741,16,2,+1.793,+1.793
4173.44,16,2,+1.868,+1.868
4176.371,16,2,+1.883,+1.883
4179.868,16,2,+1.910,+1.910
4181.43,16,2,+1.918,+1.918
4185.27,16,2,+2.048,+2.048
4188.394,16,2,+2.063,+2.063
4190.785,16,2,+2.057,+2.057
4193.523,16,2,+2.071,+2.071
4195.86,16,2,+2.081,+2.081
4201.21,16,2,+2.150,+2.150
4205.898,16,2,+2.143,+2.143
4208.123,16,2,+2.164,+2.164
4215.124,16,2,+2.255,+2.255
4219.254,16,2,+2.264,+2.264
4224.106,16,2,+2.292,+2.292
4227.92,16,2,+2.231,+2.231
4233.026,16,2,+2.228,+2.228
4235.485,16,2,+2.264,+2.264
4238.477,16,2,+2.210,+2.210
4239.566,16,2,+2.220,+2.220
4242.32,16,2,+2.304,+2.304
4245.241,16,2,+2.327,+2.327
4248.744,16,2,+2.338,+2.338
4250.265,16,2,+2.335,+2.335
4254.189,16,2,+2.432,+2.432
4257.2,16,2,+2.435,+2.435
4259.656,16,2,+2.426,+2.426
4262.321,16,2,+2.424,+2.424
4264.628,16,2,+2.380,+2.380
4270.007,16,2,+2.510,+2.510
4274.71,16,2,+2.460,+2.460
4276.889,16,2,+2.431,+2.431
4283.871,16,2,+2.496,+2.496
4288.009,16,2,+2.480,+2.480
