Time,Driver,Position,GapToLeader,IntervalToPositionAhead
3.49,44,1,,
4.039,44,1,LAP 1,LAP 1
2047.752,44,1,LAP 2,LAP 2
2124.974,44,1,LAP 3,LAP 3
2201.617,44,1,LAP 4,LAP 4
2277.983,44,1,LAP 5,LAP 5
2354.666,44,1,LAP 6,LAP 6
2431.344,44,1,LAP 7,LAP 7
2507.795,44,1,LAP 8,LAP 8
2584.109,44,1,LAP 9,LAP 9
2660.34,44,1,LAP 10,LAP 10
2737.53,44,1,LAP 11,LAP 11
2847.338,44,1,LAP 12,LAP 12
2966.896,44,1,LAP 13,LAP 13
3078.791,44,1,LAP 14,LAP 14
3196.829,44,1,LAP 15,LAP 15
3278.042,44,1,LAP 16,LAP 16
3357.727,44,1,LAP 17,LAP 17
3436.864,44,1,LAP 18,LAP 18
3515.822,44,1,LAP 19,LAP 19
3594.502,44,1,LAP 20,LAP 20
3672.929,44,1,LAP 21,LAP 21
3751.872,44,1,LAP 22,LAP 22
3830.803,44,1,LAP 23,LAP 23
3909.229,44,1,LAP 24,LAP 24
3987.492,44,1,LAP 25,LAP 25
4065.524,44,1,LAP 26,LAP 26
4143.317,44,1,LAP 27,LAP 27
4220.46,44,1,LAP 28,LAP 28
4297.825,44,1,LAP 29,LAP 29
4375.367,44,1,LAP 30,LAP 30
4452.739,44,1,LAP 31,LAP 31
4530.091,44,1,LAP 32,LAP 32
4607.436,44,1,LAP 33,LAP 33
4684.932,44,1,LAP 34,LAP 34
4762.159,44,1,LAP 35,LAP 35
4839.871,44,1,LAP 36,LAP 36
4917.466,44,1,LAP 37,LAP 37
4995.191,44,1,LAP 38,LAP 38
5073.012,44,1,LAP 39,LAP 39
5150.745,44,1,LAP 40,LAP 40
5228.894,44,1,LAP 41,LAP 41
5306.851,44,1,LAP 42,LAP 42
5384.398,44,1,LAP 43,LAP 43
5461.837,44,1,LAP 44,LAP 44
5539.44,44,1,LAP 45,LAP 45
5617.012,44,1,LAP 46,LAP 46
5694.179,44,1,LAP 47,LAP 47
5771.701,44,1,LAP 48,LAP 48
5850.352,44,1,LAP 49,LAP 49
5927.759,44,1,LAP 50,LAP 50
6005.079,44,1,LAP 51,LAP 51
6082.587,44,1,LAP 52,LAP 52
6159.872,44,1,LAP 53,LAP 53
6237.192,44,1,LAP 54,LAP 54
6314.29,44,1,LAP 55,LAP 55
6391.557,44,1,LAP 56,LAP 56
6469.359,44,1,LAP 57,LAP 57
6547.343,44,1,LAP 58,LAP 58
6624.647,44,1,LAP 59,LAP 59
6702.181,44,1,LAP 60,LAP 60
6779.84,44,1,LAP 61,LAP 61
